
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab27        0.276    0.724
ab30        0.309    0.691
ab34        0.341    0.659
ab37        0.374    0.626
ab40        0.407    0.593
ab43        0.439    0.561
ab47        0.472    0.528
ab50        0.505    0.495
ab53        0.537    0.463
ab56        0.570    0.430
ab60        0.603    0.397
ab63        0.635    0.365
ab66        0.668    0.332
ab70        0.701    0.299
ab73        0.733    0.267
ab76        0.766    0.234
ab79        0.799    0.201
ab80        0.803    0.197

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo87        0.876    0.124
fo90        0.909    0.091
fo94        0.942    0.058
fo97.5      0.975    0.025
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp65        0.655    0.345
sp68        0.688    0.312
sp72        0.721    0.279
sp75        0.754    0.246
sp78        0.785    0.215

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op87__0     0.000    0.879    0.121
Op91__0     0.000    0.912    0.088
Op93__0     0.000    0.936    0.064
Op87__3     0.033    0.846    0.117
Op91__3     0.033    0.879    0.085
Op93__3     0.033    0.903    0.062
Op87__6     0.066    0.813    0.113
Op91__6     0.066    0.846    0.082
Op93__6     0.066    0.869    0.060
Op87__9     0.100    0.779    0.109
Op91__9     0.100    0.813    0.079
Op93__9     0.100    0.836    0.058
Op87_13     0.133    0.746    0.105
Op91_13     0.133    0.779    0.076
Op93_13     0.133    0.803    0.056
Op87_14     0.146    0.733    0.103
Op91_14     0.146    0.766    0.075
Op93_14     0.146    0.790    0.055

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_20628    0.397    0.238    0.067    0.175    0.123
Gt_20629    0.397    0.238    0.067    0.209    0.089
Gt_20630    0.397    0.238    0.067    0.242    0.056
Gt_20631    0.397    0.238    0.067    0.276    0.022
Gt_20632    0.397    0.238    0.067    0.298    0.000
Gt_20633    0.397    0.238    0.101    0.074    0.190
Gt_20634    0.397    0.238    0.101    0.108    0.157
Gt_20635    0.397    0.238    0.101    0.141    0.123
Gt_20636    0.397    0.238    0.101    0.175    0.089
Gt_20637    0.397    0.238    0.101    0.209    0.056
Gt_20638    0.397    0.238    0.101    0.242    0.022
Gt_20639    0.397    0.238    0.101    0.264    0.000
Gt_20640    0.397    0.238    0.135    0.074    0.157
Gt_20641    0.397    0.238    0.135    0.108    0.123
Gt_20642    0.397    0.238    0.135    0.141    0.089
Gt_20643    0.397    0.238    0.135    0.175    0.056
Gt_20644    0.397    0.238    0.135    0.209    0.022
Gt_20645    0.397    0.238    0.135    0.231    0.000
Gt_20646    0.397    0.238    0.168    0.074    0.123
Gt_20647    0.397    0.238    0.168    0.108    0.089
Gt_20648    0.397    0.238    0.168    0.141    0.056
Gt_20649    0.397    0.238    0.168    0.175    0.022
Gt_20650    0.397    0.238    0.168    0.197    0.000
Gt_20651    0.397    0.238    0.202    0.074    0.089
Gt_20652    0.397    0.238    0.202    0.108    0.056
Gt_20653    0.397    0.238    0.202    0.141    0.022
Gt_20654    0.397    0.238    0.202    0.163    0.000
Gt_20655    0.397    0.238    0.236    0.074    0.056
Gt_20656    0.397    0.238    0.236    0.108    0.022
Gt_20657    0.397    0.238    0.236    0.130    0.000
Gt_20658    0.397    0.238    0.269    0.074    0.022
Gt_20659    0.397    0.238    0.269    0.096    0.000
Gt_20660    0.397    0.238    0.291    0.074    0.000
Gt_20661    0.397    0.272    0.000    0.074    0.258
Gt_20662    0.397    0.272    0.000    0.108    0.224
Gt_20663    0.397    0.272    0.000    0.141    0.190
Gt_20664    0.397    0.272    0.000    0.175    0.157
Gt_20665    0.397    0.272    0.000    0.209    0.123
Gt_20666    0.397    0.272    0.000    0.242    0.089
Gt_20667    0.397    0.272    0.000    0.276    0.056
Gt_20668    0.397    0.272    0.000    0.310    0.022
Gt_20669    0.397    0.272    0.000    0.332    0.000
Gt_20670    0.397    0.272    0.034    0.074    0.224
Gt_20671    0.397    0.272    0.034    0.108    0.190
Gt_20672    0.397    0.272    0.034    0.141    0.157
Gt_20673    0.397    0.272    0.034    0.175    0.123
Gt_20674    0.397    0.272    0.034    0.209    0.089
Gt_20675    0.397    0.272    0.034    0.242    0.056
Gt_20676    0.397    0.272    0.034    0.276    0.022
Gt_20677    0.397    0.272    0.034    0.298    0.000
Gt_20678    0.397    0.272    0.067    0.074    0.190
Gt_20679    0.397    0.272    0.067    0.108    0.157
Gt_20680    0.397    0.272    0.067    0.141    0.123
Gt_20681    0.397    0.272    0.067    0.175    0.089
Gt_20682    0.397    0.272    0.067    0.209    0.056
Gt_20683    0.397    0.272    0.067    0.242    0.022
Gt_20684    0.397    0.272    0.067    0.264    0.000
Gt_20685    0.397    0.272    0.101    0.074    0.157
Gt_20686    0.397    0.272    0.101    0.108    0.123
Gt_20687    0.397    0.272    0.101    0.141    0.089
Gt_20688    0.397    0.272    0.101    0.175    0.056
Gt_20689    0.397    0.272    0.101    0.209    0.022
Gt_20690    0.397    0.272    0.101    0.231    0.000
Gt_20691    0.397    0.272    0.135    0.074    0.123
Gt_20692    0.397    0.272    0.135    0.108    0.089
Gt_20693    0.397    0.272    0.135    0.141    0.056
Gt_20694    0.397    0.272    0.135    0.175    0.022
Gt_20695    0.397    0.272    0.135    0.197    0.000
Gt_20696    0.397    0.272    0.168    0.074    0.089
Gt_20697    0.397    0.272    0.168    0.108    0.056
Gt_20698    0.397    0.272    0.168    0.141    0.022
Gt_20699    0.397    0.272    0.168    0.163    0.000
Gt_20700    0.397    0.272    0.202    0.074    0.056
Gt_20701    0.397    0.272    0.202    0.108    0.022
Gt_20702    0.397    0.272    0.202    0.130    0.000
Gt_20703    0.397    0.272    0.236    0.074    0.022
Gt_20704    0.397    0.272    0.236    0.096    0.000
Gt_20705    0.397    0.272    0.258    0.074    0.000
Gt_20706    0.397    0.305    0.000    0.074    0.224
Gt_20707    0.397    0.305    0.000    0.108    0.190
Gt_20708    0.397    0.305    0.000    0.141    0.157
Gt_20709    0.397    0.305    0.000    0.175    0.123
Gt_20710    0.397    0.305    0.000    0.209    0.089
Gt_20711    0.397    0.305    0.000    0.242    0.056
Gt_20712    0.397    0.305    0.000    0.276    0.022
Gt_20713    0.397    0.305    0.000    0.298    0.000
Gt_20714    0.397    0.305    0.034    0.074    0.190
Gt_20715    0.397    0.305    0.034    0.108    0.157
Gt_20716    0.397    0.305    0.034    0.141    0.123
Gt_20717    0.397    0.305    0.034    0.175    0.089
Gt_20718    0.397    0.305    0.034    0.209    0.056
Gt_20719    0.397    0.305    0.034    0.242    0.022
Gt_20720    0.397    0.305    0.034    0.264    0.000
Gt_20721    0.397    0.305    0.067    0.074    0.157
Gt_20722    0.397    0.305    0.067    0.108    0.123
Gt_20723    0.397    0.305    0.067    0.141    0.089
Gt_20724    0.397    0.305    0.067    0.175    0.056
Gt_20725    0.397    0.305    0.067    0.209    0.022
Gt_20726    0.397    0.305    0.067    0.231    0.000
Gt_20727    0.397    0.305    0.101    0.074    0.123
Gt_20728    0.397    0.305    0.101    0.108    0.089
Gt_20729    0.397    0.305    0.101    0.141    0.056
Gt_20730    0.397    0.305    0.101    0.175    0.022
Gt_20731    0.397    0.305    0.101    0.197    0.000
Gt_20732    0.397    0.305    0.135    0.074    0.089
Gt_20733    0.397    0.305    0.135    0.108    0.056
Gt_20734    0.397    0.305    0.135    0.141    0.022
Gt_20735    0.397    0.305    0.135    0.163    0.000
Gt_20736    0.397    0.305    0.168    0.074    0.056
Gt_20737    0.397    0.305    0.168    0.108    0.022
Gt_20738    0.397    0.305    0.168    0.130    0.000
Gt_20739    0.397    0.305    0.202    0.074    0.022
Gt_20740    0.397    0.305    0.202    0.096    0.000
Gt_20741    0.397    0.305    0.224    0.074    0.000
Gt_20742    0.397    0.339    0.000    0.074    0.190
Gt_20743    0.397    0.339    0.000    0.108    0.157
Gt_20744    0.397    0.339    0.000    0.141    0.123
Gt_20745    0.397    0.339    0.000    0.175    0.089
Gt_20746    0.397    0.339    0.000    0.209    0.056
Gt_20747    0.397    0.339    0.000    0.242    0.022
Gt_20748    0.397    0.339    0.000    0.264    0.000
Gt_20749    0.397    0.339    0.034    0.074    0.157
Gt_20750    0.397    0.339    0.034    0.108    0.123
Gt_20751    0.397    0.339    0.034    0.141    0.089
Gt_20752    0.397    0.339    0.034    0.175    0.056
Gt_20753    0.397    0.339    0.034    0.209    0.022
Gt_20754    0.397    0.339    0.034    0.231    0.000
Gt_20755    0.397    0.339    0.067    0.074    0.123
Gt_20756    0.397    0.339    0.067    0.108    0.089
Gt_20757    0.397    0.339    0.067    0.141    0.056
Gt_20758    0.397    0.339    0.067    0.175    0.022
Gt_20759    0.397    0.339    0.067    0.197    0.000
Gt_20760    0.397    0.339    0.101    0.074    0.089
Gt_20761    0.397    0.339    0.101    0.108    0.056
Gt_20762    0.397    0.339    0.101    0.141    0.022
Gt_20763    0.397    0.339    0.101    0.163    0.000
Gt_20764    0.397    0.339    0.135    0.074    0.056
Gt_20765    0.397    0.339    0.135    0.108    0.022
Gt_20766    0.397    0.339    0.135    0.130    0.000
Gt_20767    0.397    0.339    0.168    0.074    0.022
Gt_20768    0.397    0.339    0.168    0.096    0.000
Gt_20769    0.397    0.339    0.190    0.074    0.000
Gt_20770    0.397    0.373    0.000    0.074    0.157
Gt_20771    0.397    0.373    0.000    0.108    0.123
Gt_20772    0.397    0.373    0.000    0.141    0.089
Gt_20773    0.397    0.373    0.000    0.175    0.056
Gt_20774    0.397    0.373    0.000    0.209    0.022
Gt_20775    0.397    0.373    0.000    0.231    0.000
Gt_20776    0.397    0.373    0.034    0.074    0.123
Gt_20777    0.397    0.373    0.034    0.108    0.089
Gt_20778    0.397    0.373    0.034    0.141    0.056
Gt_20779    0.397    0.373    0.034    0.175    0.022
Gt_20780    0.397    0.373    0.034    0.197    0.000
Gt_20781    0.397    0.373    0.067    0.074    0.089
Gt_20782    0.397    0.373    0.067    0.108    0.056
Gt_20783    0.397    0.373    0.067    0.141    0.022
Gt_20784    0.397    0.373    0.067    0.163    0.000
Gt_20785    0.397    0.373    0.101    0.074    0.056
Gt_20786    0.397    0.373    0.101    0.108    0.022
Gt_20787    0.397    0.373    0.101    0.130    0.000
Gt_20788    0.397    0.373    0.135    0.074    0.022
Gt_20789    0.397    0.373    0.135    0.096    0.000
Gt_20790    0.397    0.373    0.157    0.074    0.000
Gt_20791    0.397    0.406    0.000    0.074    0.123
Gt_20792    0.397    0.406    0.000    0.108    0.089
Gt_20793    0.397    0.406    0.000    0.141    0.056
Gt_20794    0.397    0.406    0.000    0.175    0.022
Gt_20795    0.397    0.406    0.000    0.197    0.000
Gt_20796    0.397    0.406    0.034    0.074    0.089
Gt_20797    0.397    0.406    0.034    0.108    0.056
Gt_20798    0.397    0.406    0.034    0.141    0.022
Gt_20799    0.397    0.406    0.034    0.163    0.000
Gt_20800    0.397    0.406    0.067    0.074    0.056
Gt_20801    0.397    0.406    0.067    0.108    0.022
Gt_20802    0.397    0.406    0.067    0.130    0.000
Gt_20803    0.397    0.406    0.101    0.074    0.022
Gt_20804    0.397    0.406    0.101    0.096    0.000
Gt_20805    0.397    0.406    0.123    0.074    0.000
Gt_20806    0.397    0.440    0.000    0.074    0.089
Gt_20807    0.397    0.440    0.000    0.108    0.056
Gt_20808    0.397    0.440    0.000    0.141    0.022
Gt_20809    0.397    0.440    0.000    0.163    0.000
Gt_20810    0.397    0.440    0.034    0.074    0.056
Gt_20811    0.397    0.440    0.034    0.108    0.022
Gt_20812    0.397    0.440    0.034    0.130    0.000
Gt_20813    0.397    0.440    0.067    0.074    0.022
Gt_20814    0.397    0.440    0.067    0.096    0.000
Gt_20815    0.397    0.440    0.089    0.074    0.000
Gt_20816    0.397    0.474    0.000    0.074    0.056
Gt_20817    0.397    0.474    0.000    0.108    0.022
Gt_20818    0.397    0.474    0.000    0.130    0.000
Gt_20819    0.397    0.474    0.034    0.074    0.022
Gt_20820    0.397    0.474    0.034    0.096    0.000
Gt_20821    0.397    0.474    0.056    0.074    0.000
Gt_20822    0.397    0.498    0.000    0.074    0.031
Gt_20823    0.397    0.498    0.000    0.105    0.000
Gt_20824    0.397    0.498    0.031    0.074    0.000
Gt_20825    0.431    0.103    0.000    0.074    0.392
Gt_20826    0.431    0.103    0.000    0.108    0.359
Gt_20827    0.431    0.103    0.000    0.141    0.325
Gt_20828    0.431    0.103    0.000    0.175    0.291
Gt_20829    0.431    0.103    0.000    0.209    0.258
Gt_20830    0.431    0.103    0.000    0.242    0.224
Gt_20831    0.431    0.103    0.000    0.276    0.190
Gt_20832    0.431    0.103    0.000    0.310    0.157
Gt_20833    0.431    0.103    0.000    0.343    0.123
Gt_20834    0.431    0.103    0.000    0.377    0.089
Gt_20835    0.431    0.103    0.000    0.411    0.056
Gt_20836    0.431    0.103    0.000    0.444    0.022
Gt_20837    0.431    0.103    0.000    0.466    0.000
Gt_20838    0.431    0.103    0.034    0.074    0.359
Gt_20839    0.431    0.103    0.034    0.108    0.325
Gt_20840    0.431    0.103    0.034    0.141    0.291
Gt_20841    0.431    0.103    0.034    0.175    0.258
Gt_20842    0.431    0.103    0.034    0.209    0.224
Gt_20843    0.431    0.103    0.034    0.242    0.190
Gt_20844    0.431    0.103    0.034    0.276    0.157
Gt_20845    0.431    0.103    0.034    0.310    0.123
Gt_20846    0.431    0.103    0.034    0.343    0.089
Gt_20847    0.431    0.103    0.034    0.377    0.056
Gt_20848    0.431    0.103    0.034    0.411    0.022
Gt_20849    0.431    0.103    0.034    0.433    0.000
Gt_20850    0.431    0.103    0.067    0.074    0.325
Gt_20851    0.431    0.103    0.067    0.108    0.291
Gt_20852    0.431    0.103    0.067    0.141    0.258
Gt_20853    0.431    0.103    0.067    0.175    0.224
Gt_20854    0.431    0.103    0.067    0.209    0.190
Gt_20855    0.431    0.103    0.067    0.242    0.157
Gt_20856    0.431    0.103    0.067    0.276    0.123
Gt_20857    0.431    0.103    0.067    0.310    0.089
Gt_20858    0.431    0.103    0.067    0.343    0.056
Gt_20859    0.431    0.103    0.067    0.377    0.022
Gt_20860    0.431    0.103    0.067    0.399    0.000
Gt_20861    0.431    0.103    0.101    0.074    0.291
Gt_20862    0.431    0.103    0.101    0.108    0.258
Gt_20863    0.431    0.103    0.101    0.141    0.224
Gt_20864    0.431    0.103    0.101    0.175    0.190
Gt_20865    0.431    0.103    0.101    0.209    0.157
Gt_20866    0.431    0.103    0.101    0.242    0.123
Gt_20867    0.431    0.103    0.101    0.276    0.089
Gt_20868    0.431    0.103    0.101    0.310    0.056
Gt_20869    0.431    0.103    0.101    0.343    0.022
Gt_20870    0.431    0.103    0.101    0.365    0.000
Gt_20871    0.431    0.103    0.135    0.074    0.258
Gt_20872    0.431    0.103    0.135    0.108    0.224
Gt_20873    0.431    0.103    0.135    0.141    0.190
Gt_20874    0.431    0.103    0.135    0.175    0.157
Gt_20875    0.431    0.103    0.135    0.209    0.123
Gt_20876    0.431    0.103    0.135    0.242    0.089
Gt_20877    0.431    0.103    0.135    0.276    0.056
Gt_20878    0.431    0.103    0.135    0.310    0.022
Gt_20879    0.431    0.103    0.135    0.332    0.000
Gt_20880    0.431    0.103    0.168    0.074    0.224
Gt_20881    0.431    0.103    0.168    0.108    0.190
Gt_20882    0.431    0.103    0.168    0.141    0.157
Gt_20883    0.431    0.103    0.168    0.175    0.123
Gt_20884    0.431    0.103    0.168    0.209    0.089
Gt_20885    0.431    0.103    0.168    0.242    0.056
Gt_20886    0.431    0.103    0.168    0.276    0.022
Gt_20887    0.431    0.103    0.168    0.298    0.000
Gt_20888    0.431    0.103    0.202    0.074    0.190
Gt_20889    0.431    0.103    0.202    0.108    0.157
Gt_20890    0.431    0.103    0.202    0.141    0.123
Gt_20891    0.431    0.103    0.202    0.175    0.089
Gt_20892    0.431    0.103    0.202    0.209    0.056
Gt_20893    0.431    0.103    0.202    0.242    0.022
Gt_20894    0.431    0.103    0.202    0.264    0.000
Gt_20895    0.431    0.103    0.236    0.074    0.157
Gt_20896    0.431    0.103    0.236    0.108    0.123
Gt_20897    0.431    0.103    0.236    0.141    0.089
Gt_20898    0.431    0.103    0.236    0.175    0.056
Gt_20899    0.431    0.103    0.236    0.209    0.022
Gt_20900    0.431    0.103    0.236    0.231    0.000
Gt_20901    0.431    0.103    0.269    0.074    0.123
Gt_20902    0.431    0.103    0.269    0.108    0.089
Gt_20903    0.431    0.103    0.269    0.141    0.056
Gt_20904    0.431    0.103    0.269    0.175    0.022
Gt_20905    0.431    0.103    0.269    0.197    0.000
Gt_20906    0.431    0.103    0.303    0.074    0.089
Gt_20907    0.431    0.103    0.303    0.108    0.056
Gt_20908    0.431    0.103    0.303    0.141    0.022
Gt_20909    0.431    0.103    0.303    0.163    0.000
Gt_20910    0.431    0.103    0.337    0.074    0.056
Gt_20911    0.431    0.103    0.337    0.108    0.022
Gt_20912    0.431    0.103    0.337    0.130    0.000
Gt_20913    0.431    0.103    0.370    0.074    0.022
Gt_20914    0.431    0.103    0.370    0.096    0.000
Gt_20915    0.431    0.103    0.392    0.074    0.000
Gt_20916    0.431    0.137    0.000    0.074    0.359
Gt_20917    0.431    0.137    0.000    0.108    0.325
Gt_20918    0.431    0.137    0.000    0.141    0.291
Gt_20919    0.431    0.137    0.000    0.175    0.258
Gt_20920    0.431    0.137    0.000    0.209    0.224
Gt_20921    0.431    0.137    0.000    0.242    0.190
Gt_20922    0.431    0.137    0.000    0.276    0.157
Gt_20923    0.431    0.137    0.000    0.310    0.123
Gt_20924    0.431    0.137    0.000    0.343    0.089
Gt_20925    0.431    0.137    0.000    0.377    0.056
Gt_20926    0.431    0.137    0.000    0.411    0.022
Gt_20927    0.431    0.137    0.000    0.433    0.000
Gt_20928    0.431    0.137    0.034    0.074    0.325
Gt_20929    0.431    0.137    0.034    0.108    0.291
Gt_20930    0.431    0.137    0.034    0.141    0.258
Gt_20931    0.431    0.137    0.034    0.175    0.224
Gt_20932    0.431    0.137    0.034    0.209    0.190
Gt_20933    0.431    0.137    0.034    0.242    0.157
Gt_20934    0.431    0.137    0.034    0.276    0.123
Gt_20935    0.431    0.137    0.034    0.310    0.089
Gt_20936    0.431    0.137    0.034    0.343    0.056
Gt_20937    0.431    0.137    0.034    0.377    0.022
Gt_20938    0.431    0.137    0.034    0.399    0.000
Gt_20939    0.431    0.137    0.067    0.074    0.291
Gt_20940    0.431    0.137    0.067    0.108    0.258
Gt_20941    0.431    0.137    0.067    0.141    0.224
Gt_20942    0.431    0.137    0.067    0.175    0.190
Gt_20943    0.431    0.137    0.067    0.209    0.157
Gt_20944    0.431    0.137    0.067    0.242    0.123
Gt_20945    0.431    0.137    0.067    0.276    0.089
Gt_20946    0.431    0.137    0.067    0.310    0.056
Gt_20947    0.431    0.137    0.067    0.343    0.022
Gt_20948    0.431    0.137    0.067    0.365    0.000
Gt_20949    0.431    0.137    0.101    0.074    0.258
Gt_20950    0.431    0.137    0.101    0.108    0.224
Gt_20951    0.431    0.137    0.101    0.141    0.190
Gt_20952    0.431    0.137    0.101    0.175    0.157
Gt_20953    0.431    0.137    0.101    0.209    0.123
Gt_20954    0.431    0.137    0.101    0.242    0.089
Gt_20955    0.431    0.137    0.101    0.276    0.056
Gt_20956    0.431    0.137    0.101    0.310    0.022
Gt_20957    0.431    0.137    0.101    0.332    0.000
Gt_20958    0.431    0.137    0.135    0.074    0.224
Gt_20959    0.431    0.137    0.135    0.108    0.190
Gt_20960    0.431    0.137    0.135    0.141    0.157
Gt_20961    0.431    0.137    0.135    0.175    0.123
Gt_20962    0.431    0.137    0.135    0.209    0.089
Gt_20963    0.431    0.137    0.135    0.242    0.056
Gt_20964    0.431    0.137    0.135    0.276    0.022
Gt_20965    0.431    0.137    0.135    0.298    0.000
Gt_20966    0.431    0.137    0.168    0.074    0.190
Gt_20967    0.431    0.137    0.168    0.108    0.157
Gt_20968    0.431    0.137    0.168    0.141    0.123
Gt_20969    0.431    0.137    0.168    0.175    0.089
Gt_20970    0.431    0.137    0.168    0.209    0.056
Gt_20971    0.431    0.137    0.168    0.242    0.022
Gt_20972    0.431    0.137    0.168    0.264    0.000
Gt_20973    0.431    0.137    0.202    0.074    0.157
Gt_20974    0.431    0.137    0.202    0.108    0.123
Gt_20975    0.431    0.137    0.202    0.141    0.089
Gt_20976    0.431    0.137    0.202    0.175    0.056
Gt_20977    0.431    0.137    0.202    0.209    0.022
Gt_20978    0.431    0.137    0.202    0.231    0.000
Gt_20979    0.431    0.137    0.236    0.074    0.123
Gt_20980    0.431    0.137    0.236    0.108    0.089
Gt_20981    0.431    0.137    0.236    0.141    0.056
Gt_20982    0.431    0.137    0.236    0.175    0.022
Gt_20983    0.431    0.137    0.236    0.197    0.000
Gt_20984    0.431    0.137    0.269    0.074    0.089
Gt_20985    0.431    0.137    0.269    0.108    0.056
Gt_20986    0.431    0.137    0.269    0.141    0.022
Gt_20987    0.431    0.137    0.269    0.163    0.000
Gt_20988    0.431    0.137    0.303    0.074    0.056
Gt_20989    0.431    0.137    0.303    0.108    0.022
Gt_20990    0.431    0.137    0.303    0.130    0.000
Gt_20991    0.431    0.137    0.337    0.074    0.022
Gt_20992    0.431    0.137    0.337    0.096    0.000
Gt_20993    0.431    0.137    0.359    0.074    0.000
Gt_20994    0.431    0.171    0.000    0.074    0.325
Gt_20995    0.431    0.171    0.000    0.108    0.291
Gt_20996    0.431    0.171    0.000    0.141    0.258
Gt_20997    0.431    0.171    0.000    0.175    0.224
Gt_20998    0.431    0.171    0.000    0.209    0.190
Gt_20999    0.431    0.171    0.000    0.242    0.157
Gt_21000    0.431    0.171    0.000    0.276    0.123
Gt_21001    0.431    0.171    0.000    0.310    0.089
Gt_21002    0.431    0.171    0.000    0.343    0.056
Gt_21003    0.431    0.171    0.000    0.377    0.022
Gt_21004    0.431    0.171    0.000    0.399    0.000
Gt_21005    0.431    0.171    0.034    0.074    0.291
Gt_21006    0.431    0.171    0.034    0.108    0.258
Gt_21007    0.431    0.171    0.034    0.141    0.224
Gt_21008    0.431    0.171    0.034    0.175    0.190
Gt_21009    0.431    0.171    0.034    0.209    0.157
Gt_21010    0.431    0.171    0.034    0.242    0.123
Gt_21011    0.431    0.171    0.034    0.276    0.089
Gt_21012    0.431    0.171    0.034    0.310    0.056
Gt_21013    0.431    0.171    0.034    0.343    0.022
Gt_21014    0.431    0.171    0.034    0.365    0.000
Gt_21015    0.431    0.171    0.067    0.074    0.258
Gt_21016    0.431    0.171    0.067    0.108    0.224
Gt_21017    0.431    0.171    0.067    0.141    0.190
Gt_21018    0.431    0.171    0.067    0.175    0.157
Gt_21019    0.431    0.171    0.067    0.209    0.123
Gt_21020    0.431    0.171    0.067    0.242    0.089
Gt_21021    0.431    0.171    0.067    0.276    0.056
Gt_21022    0.431    0.171    0.067    0.310    0.022
Gt_21023    0.431    0.171    0.067    0.332    0.000
Gt_21024    0.431    0.171    0.101    0.074    0.224
Gt_21025    0.431    0.171    0.101    0.108    0.190
Gt_21026    0.431    0.171    0.101    0.141    0.157
Gt_21027    0.431    0.171    0.101    0.175    0.123
Gt_21028    0.431    0.171    0.101    0.209    0.089
Gt_21029    0.431    0.171    0.101    0.242    0.056
Gt_21030    0.431    0.171    0.101    0.276    0.022
Gt_21031    0.431    0.171    0.101    0.298    0.000
Gt_21032    0.431    0.171    0.135    0.074    0.190
Gt_21033    0.431    0.171    0.135    0.108    0.157
Gt_21034    0.431    0.171    0.135    0.141    0.123
Gt_21035    0.431    0.171    0.135    0.175    0.089
Gt_21036    0.431    0.171    0.135    0.209    0.056
Gt_21037    0.431    0.171    0.135    0.242    0.022
Gt_21038    0.431    0.171    0.135    0.264    0.000
Gt_21039    0.431    0.171    0.168    0.074    0.157
Gt_21040    0.431    0.171    0.168    0.108    0.123
Gt_21041    0.431    0.171    0.168    0.141    0.089
Gt_21042    0.431    0.171    0.168    0.175    0.056
Gt_21043    0.431    0.171    0.168    0.209    0.022
Gt_21044    0.431    0.171    0.168    0.231    0.000
Gt_21045    0.431    0.171    0.202    0.074    0.123
Gt_21046    0.431    0.171    0.202    0.108    0.089
Gt_21047    0.431    0.171    0.202    0.141    0.056
Gt_21048    0.431    0.171    0.202    0.175    0.022
Gt_21049    0.431    0.171    0.202    0.197    0.000
Gt_21050    0.431    0.171    0.236    0.074    0.089
Gt_21051    0.431    0.171    0.236    0.108    0.056
Gt_21052    0.431    0.171    0.236    0.141    0.022
Gt_21053    0.431    0.171    0.236    0.163    0.000
Gt_21054    0.431    0.171    0.269    0.074    0.056
Gt_21055    0.431    0.171    0.269    0.108    0.022
Gt_21056    0.431    0.171    0.269    0.130    0.000
Gt_21057    0.431    0.171    0.303    0.074    0.022
Gt_21058    0.431    0.171    0.303    0.096    0.000
Gt_21059    0.431    0.171    0.325    0.074    0.000
Gt_21060    0.431    0.204    0.000    0.074    0.291
Gt_21061    0.431    0.204    0.000    0.108    0.258
Gt_21062    0.431    0.204    0.000    0.141    0.224
Gt_21063    0.431    0.204    0.000    0.175    0.190
Gt_21064    0.431    0.204    0.000    0.209    0.157
Gt_21065    0.431    0.204    0.000    0.242    0.123
Gt_21066    0.431    0.204    0.000    0.276    0.089
Gt_21067    0.431    0.204    0.000    0.310    0.056
Gt_21068    0.431    0.204    0.000    0.343    0.022
Gt_21069    0.431    0.204    0.000    0.365    0.000
Gt_21070    0.431    0.204    0.034    0.074    0.258
Gt_21071    0.431    0.204    0.034    0.108    0.224
Gt_21072    0.431    0.204    0.034    0.141    0.190
Gt_21073    0.431    0.204    0.034    0.175    0.157
Gt_21074    0.431    0.204    0.034    0.209    0.123
Gt_21075    0.431    0.204    0.034    0.242    0.089
Gt_21076    0.431    0.204    0.034    0.276    0.056
Gt_21077    0.431    0.204    0.034    0.310    0.022
Gt_21078    0.431    0.204    0.034    0.332    0.000
Gt_21079    0.431    0.204    0.067    0.074    0.224
Gt_21080    0.431    0.204    0.067    0.108    0.190
Gt_21081    0.431    0.204    0.067    0.141    0.157
Gt_21082    0.431    0.204    0.067    0.175    0.123
Gt_21083    0.431    0.204    0.067    0.209    0.089
Gt_21084    0.431    0.204    0.067    0.242    0.056
Gt_21085    0.431    0.204    0.067    0.276    0.022
Gt_21086    0.431    0.204    0.067    0.298    0.000
Gt_21087    0.431    0.204    0.101    0.074    0.190
Gt_21088    0.431    0.204    0.101    0.108    0.157
Gt_21089    0.431    0.204    0.101    0.141    0.123
Gt_21090    0.431    0.204    0.101    0.175    0.089
Gt_21091    0.431    0.204    0.101    0.209    0.056
Gt_21092    0.431    0.204    0.101    0.242    0.022
Gt_21093    0.431    0.204    0.101    0.264    0.000
Gt_21094    0.431    0.204    0.135    0.074    0.157
Gt_21095    0.431    0.204    0.135    0.108    0.123
Gt_21096    0.431    0.204    0.135    0.141    0.089
Gt_21097    0.431    0.204    0.135    0.175    0.056
Gt_21098    0.431    0.204    0.135    0.209    0.022
Gt_21099    0.431    0.204    0.135    0.231    0.000
Gt_21100    0.431    0.204    0.168    0.074    0.123
Gt_21101    0.431    0.204    0.168    0.108    0.089
Gt_21102    0.431    0.204    0.168    0.141    0.056
Gt_21103    0.431    0.204    0.168    0.175    0.022
Gt_21104    0.431    0.204    0.168    0.197    0.000
Gt_21105    0.431    0.204    0.202    0.074    0.089
Gt_21106    0.431    0.204    0.202    0.108    0.056
Gt_21107    0.431    0.204    0.202    0.141    0.022
Gt_21108    0.431    0.204    0.202    0.163    0.000
Gt_21109    0.431    0.204    0.236    0.074    0.056
Gt_21110    0.431    0.204    0.236    0.108    0.022
Gt_21111    0.431    0.204    0.236    0.130    0.000
