
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab11        0.115    0.885
ab14        0.148    0.852
ab18        0.181    0.819
ab21        0.213    0.787
ab24        0.246    0.754
ab27        0.279    0.721
ab31        0.311    0.689
ab34        0.344    0.656
ab37        0.377    0.623
ab40        0.409    0.591
ab44        0.442    0.558
ab47        0.475    0.525
ab50        0.507    0.493
ab53        0.535    0.465

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.881    0.119
fo91        0.914    0.086
fo94        0.947    0.053
fo96.1      0.961    0.039

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp78        0.789    0.211
sp80        0.808    0.192

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.904    0.096
Op93__0     0.000    0.938    0.062
Op94__0     0.000    0.945    0.055
Op90__3     0.033    0.871    0.092
Op93__3     0.033    0.904    0.060
Op94__3     0.033    0.912    0.053
Op90__6     0.066    0.838    0.089
Op93__6     0.066    0.871    0.058
Op94__6     0.066    0.878    0.052
Op90__9     0.100    0.805    0.086
Op93__9     0.100    0.838    0.056
Op94__9     0.100    0.845    0.050
Op90_13     0.133    0.772    0.083
Op93_13     0.133    0.805    0.054
Op94_13     0.133    0.812    0.048
Op90_16     0.166    0.739    0.080
Op93_16     0.166    0.772    0.052
Op94_16     0.166    0.779    0.046
Op90_17     0.178    0.726    0.078
Op93_17     0.178    0.759    0.051
Op94_17     0.178    0.766    0.045

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_6263     0.107    0.229    0.474    0.026    0.165
Gt_6264     0.107    0.229    0.474    0.060    0.131
Gt_6265     0.107    0.229    0.474    0.093    0.097
Gt_6266     0.107    0.229    0.474    0.127    0.064
Gt_6267     0.107    0.229    0.474    0.161    0.030
Gt_6268     0.107    0.229    0.474    0.191    0.000
Gt_6269     0.107    0.229    0.507    0.026    0.131
Gt_6270     0.107    0.229    0.507    0.060    0.097
Gt_6271     0.107    0.229    0.507    0.093    0.064
Gt_6272     0.107    0.229    0.507    0.127    0.030
Gt_6273     0.107    0.229    0.507    0.157    0.000
Gt_6274     0.107    0.229    0.541    0.026    0.097
Gt_6275     0.107    0.229    0.541    0.060    0.064
Gt_6276     0.107    0.229    0.541    0.093    0.030
Gt_6277     0.107    0.229    0.541    0.123    0.000
Gt_6278     0.107    0.229    0.575    0.026    0.064
Gt_6279     0.107    0.229    0.575    0.060    0.030
Gt_6280     0.107    0.229    0.575    0.090    0.000
Gt_6281     0.107    0.229    0.608    0.026    0.030
Gt_6282     0.107    0.229    0.608    0.056    0.000
Gt_6283     0.107    0.229    0.638    0.026    0.000
Gt_6284     0.107    0.230    0.036    0.026    0.602
Gt_6285     0.107    0.230    0.036    0.060    0.568
Gt_6286     0.107    0.230    0.036    0.093    0.534
Gt_6287     0.107    0.230    0.036    0.127    0.501
Gt_6288     0.107    0.230    0.036    0.161    0.467
Gt_6289     0.107    0.230    0.036    0.194    0.433
Gt_6290     0.107    0.230    0.036    0.228    0.400
Gt_6291     0.107    0.230    0.036    0.262    0.366
Gt_6292     0.107    0.230    0.036    0.295    0.332
Gt_6293     0.107    0.230    0.036    0.329    0.299
Gt_6294     0.107    0.230    0.036    0.363    0.265
Gt_6295     0.107    0.230    0.036    0.396    0.231
Gt_6296     0.107    0.230    0.036    0.430    0.198
Gt_6297     0.107    0.230    0.036    0.464    0.164
Gt_6298     0.107    0.230    0.036    0.497    0.130
Gt_6299     0.107    0.230    0.036    0.531    0.097
Gt_6300     0.107    0.230    0.036    0.565    0.063
Gt_6301     0.107    0.230    0.036    0.598    0.029
Gt_6302     0.107    0.230    0.036    0.628    0.000
Gt_6303     0.107    0.230    0.070    0.026    0.568
Gt_6304     0.107    0.230    0.070    0.060    0.534
Gt_6305     0.107    0.230    0.070    0.093    0.501
Gt_6306     0.107    0.230    0.070    0.127    0.467
Gt_6307     0.107    0.230    0.070    0.161    0.433
Gt_6308     0.107    0.230    0.070    0.194    0.400
Gt_6309     0.107    0.230    0.070    0.228    0.366
Gt_6310     0.107    0.230    0.070    0.262    0.332
Gt_6311     0.107    0.230    0.070    0.295    0.299
Gt_6312     0.107    0.230    0.070    0.329    0.265
Gt_6313     0.107    0.230    0.070    0.363    0.231
Gt_6314     0.107    0.230    0.070    0.396    0.198
Gt_6315     0.107    0.230    0.070    0.430    0.164
Gt_6316     0.107    0.230    0.070    0.464    0.130
Gt_6317     0.107    0.230    0.070    0.497    0.097
Gt_6318     0.107    0.230    0.070    0.531    0.063
Gt_6319     0.107    0.230    0.070    0.565    0.029
Gt_6320     0.107    0.230    0.070    0.594    0.000
Gt_6321     0.107    0.230    0.103    0.026    0.534
Gt_6322     0.107    0.230    0.103    0.060    0.501
Gt_6323     0.107    0.230    0.103    0.093    0.467
Gt_6324     0.107    0.230    0.103    0.127    0.433
Gt_6325     0.107    0.230    0.103    0.161    0.400
Gt_6326     0.107    0.230    0.103    0.194    0.366
Gt_6327     0.107    0.230    0.103    0.228    0.332
Gt_6328     0.107    0.230    0.103    0.262    0.299
Gt_6329     0.107    0.230    0.103    0.295    0.265
Gt_6330     0.107    0.230    0.103    0.329    0.231
Gt_6331     0.107    0.230    0.103    0.363    0.198
Gt_6332     0.107    0.230    0.103    0.396    0.164
Gt_6333     0.107    0.230    0.103    0.430    0.130
Gt_6334     0.107    0.230    0.103    0.464    0.097
Gt_6335     0.107    0.230    0.103    0.497    0.063
Gt_6336     0.107    0.230    0.103    0.531    0.029
Gt_6337     0.107    0.230    0.103    0.560    0.000
Gt_6338     0.107    0.230    0.137    0.026    0.501
Gt_6339     0.107    0.230    0.137    0.060    0.467
Gt_6340     0.107    0.230    0.137    0.093    0.433
Gt_6341     0.107    0.230    0.137    0.127    0.400
Gt_6342     0.107    0.230    0.137    0.161    0.366
Gt_6343     0.107    0.230    0.137    0.194    0.332
Gt_6344     0.107    0.230    0.137    0.228    0.299
Gt_6345     0.107    0.230    0.137    0.262    0.265
Gt_6346     0.107    0.230    0.137    0.295    0.231
Gt_6347     0.107    0.230    0.137    0.329    0.198
Gt_6348     0.107    0.230    0.137    0.363    0.164
Gt_6349     0.107    0.230    0.137    0.396    0.130
Gt_6350     0.107    0.230    0.137    0.430    0.097
Gt_6351     0.107    0.230    0.137    0.464    0.063
Gt_6352     0.107    0.230    0.137    0.497    0.029
Gt_6353     0.107    0.230    0.137    0.527    0.000
Gt_6354     0.107    0.230    0.171    0.026    0.467
Gt_6355     0.107    0.230    0.171    0.060    0.433
Gt_6356     0.107    0.230    0.171    0.093    0.400
Gt_6357     0.107    0.230    0.171    0.127    0.366
Gt_6358     0.107    0.230    0.171    0.161    0.332
Gt_6359     0.107    0.230    0.171    0.194    0.299
Gt_6360     0.107    0.230    0.171    0.228    0.265
Gt_6361     0.107    0.230    0.171    0.262    0.231
Gt_6362     0.107    0.230    0.171    0.295    0.198
Gt_6363     0.107    0.230    0.171    0.329    0.164
Gt_6364     0.107    0.230    0.171    0.363    0.130
Gt_6365     0.107    0.230    0.171    0.396    0.097
Gt_6366     0.107    0.230    0.171    0.430    0.063
Gt_6367     0.107    0.230    0.171    0.464    0.029
Gt_6368     0.107    0.230    0.171    0.493    0.000
Gt_6369     0.107    0.230    0.204    0.026    0.433
Gt_6370     0.107    0.230    0.204    0.060    0.400
Gt_6371     0.107    0.230    0.204    0.093    0.366
Gt_6372     0.107    0.230    0.204    0.127    0.332
Gt_6373     0.107    0.230    0.204    0.161    0.299
Gt_6374     0.107    0.230    0.204    0.194    0.265
Gt_6375     0.107    0.230    0.204    0.228    0.231
Gt_6376     0.107    0.230    0.204    0.262    0.198
Gt_6377     0.107    0.230    0.204    0.295    0.164
Gt_6378     0.107    0.230    0.204    0.329    0.130
Gt_6379     0.107    0.230    0.204    0.363    0.097
Gt_6380     0.107    0.230    0.204    0.396    0.063
Gt_6381     0.107    0.230    0.204    0.430    0.029
Gt_6382     0.107    0.230    0.204    0.459    0.000
Gt_6383     0.107    0.230    0.238    0.026    0.400
Gt_6384     0.107    0.230    0.238    0.060    0.366
Gt_6385     0.107    0.230    0.238    0.093    0.332
Gt_6386     0.107    0.230    0.238    0.127    0.299
Gt_6387     0.107    0.230    0.238    0.161    0.265
Gt_6388     0.107    0.230    0.238    0.194    0.231
Gt_6389     0.107    0.230    0.238    0.228    0.198
Gt_6390     0.107    0.230    0.238    0.262    0.164
Gt_6391     0.107    0.230    0.238    0.295    0.130
Gt_6392     0.107    0.230    0.238    0.329    0.097
Gt_6393     0.107    0.230    0.238    0.363    0.063
Gt_6394     0.107    0.230    0.238    0.396    0.029
Gt_6395     0.107    0.230    0.238    0.426    0.000
Gt_6396     0.107    0.230    0.272    0.026    0.366
Gt_6397     0.107    0.230    0.272    0.060    0.332
Gt_6398     0.107    0.230    0.272    0.093    0.299
Gt_6399     0.107    0.230    0.272    0.127    0.265
Gt_6400     0.107    0.230    0.272    0.161    0.231
Gt_6401     0.107    0.230    0.272    0.194    0.198
Gt_6402     0.107    0.230    0.272    0.228    0.164
Gt_6403     0.107    0.230    0.272    0.262    0.130
Gt_6404     0.107    0.230    0.272    0.295    0.097
Gt_6405     0.107    0.230    0.272    0.329    0.063
Gt_6406     0.107    0.230    0.272    0.363    0.029
Gt_6407     0.107    0.230    0.272    0.392    0.000
Gt_6408     0.107    0.230    0.305    0.026    0.332
Gt_6409     0.107    0.230    0.305    0.060    0.299
Gt_6410     0.107    0.230    0.305    0.093    0.265
Gt_6411     0.107    0.230    0.305    0.127    0.231
Gt_6412     0.107    0.230    0.305    0.161    0.198
Gt_6413     0.107    0.230    0.305    0.194    0.164
Gt_6414     0.107    0.230    0.305    0.228    0.130
Gt_6415     0.107    0.230    0.305    0.262    0.097
Gt_6416     0.107    0.230    0.305    0.295    0.063
Gt_6417     0.107    0.230    0.305    0.329    0.029
Gt_6418     0.107    0.230    0.305    0.358    0.000
Gt_6419     0.107    0.230    0.339    0.026    0.299
Gt_6420     0.107    0.230    0.339    0.060    0.265
Gt_6421     0.107    0.230    0.339    0.093    0.231
Gt_6422     0.107    0.230    0.339    0.127    0.198
Gt_6423     0.107    0.230    0.339    0.161    0.164
Gt_6424     0.107    0.230    0.339    0.194    0.130
Gt_6425     0.107    0.230    0.339    0.228    0.097
Gt_6426     0.107    0.230    0.339    0.262    0.063
Gt_6427     0.107    0.230    0.339    0.295    0.029
Gt_6428     0.107    0.230    0.339    0.325    0.000
Gt_6429     0.107    0.230    0.373    0.026    0.265
Gt_6430     0.107    0.230    0.373    0.060    0.231
Gt_6431     0.107    0.230    0.373    0.093    0.198
Gt_6432     0.107    0.230    0.373    0.127    0.164
Gt_6433     0.107    0.230    0.373    0.161    0.130
Gt_6434     0.107    0.230    0.373    0.194    0.097
Gt_6435     0.107    0.230    0.373    0.228    0.063
Gt_6436     0.107    0.230    0.373    0.262    0.029
Gt_6437     0.107    0.230    0.373    0.291    0.000
Gt_6438     0.107    0.230    0.406    0.026    0.231
Gt_6439     0.107    0.230    0.406    0.060    0.198
Gt_6440     0.107    0.230    0.406    0.093    0.164
Gt_6441     0.107    0.230    0.406    0.127    0.130
Gt_6442     0.107    0.230    0.406    0.161    0.097
Gt_6443     0.107    0.230    0.406    0.194    0.063
Gt_6444     0.107    0.230    0.406    0.228    0.029
Gt_6445     0.107    0.230    0.406    0.257    0.000
Gt_6446     0.107    0.230    0.440    0.026    0.198
Gt_6447     0.107    0.230    0.440    0.060    0.164
Gt_6448     0.107    0.230    0.440    0.093    0.130
Gt_6449     0.107    0.230    0.440    0.127    0.097
Gt_6450     0.107    0.230    0.440    0.161    0.063
Gt_6451     0.107    0.230    0.440    0.194    0.029
Gt_6452     0.107    0.230    0.440    0.224    0.000
Gt_6453     0.107    0.230    0.474    0.026    0.164
Gt_6454     0.107    0.230    0.474    0.060    0.130
Gt_6455     0.107    0.230    0.474    0.093    0.097
Gt_6456     0.107    0.230    0.474    0.127    0.063
Gt_6457     0.107    0.230    0.474    0.161    0.029
Gt_6458     0.107    0.230    0.474    0.190    0.000
Gt_6459     0.107    0.230    0.507    0.026    0.130
Gt_6460     0.107    0.230    0.507    0.060    0.097
Gt_6461     0.107    0.230    0.507    0.093    0.063
Gt_6462     0.107    0.230    0.507    0.127    0.029
Gt_6463     0.107    0.230    0.507    0.156    0.000
Gt_6464     0.107    0.230    0.541    0.026    0.097
Gt_6465     0.107    0.230    0.541    0.060    0.063
Gt_6466     0.107    0.230    0.541    0.093    0.029
Gt_6467     0.107    0.230    0.541    0.123    0.000
Gt_6468     0.107    0.230    0.575    0.026    0.063
Gt_6469     0.107    0.230    0.575    0.060    0.029
Gt_6470     0.107    0.230    0.575    0.089    0.000
Gt_6471     0.107    0.230    0.608    0.026    0.029
Gt_6472     0.107    0.230    0.608    0.055    0.000
Gt_6473     0.107    0.230    0.638    0.026    0.000
Gt_6474     0.122    0.061    0.036    0.026    0.756
Gt_6475     0.122    0.061    0.036    0.060    0.722
Gt_6476     0.122    0.061    0.036    0.093    0.688
Gt_6477     0.122    0.061    0.036    0.127    0.655
Gt_6478     0.122    0.061    0.036    0.161    0.621
Gt_6479     0.122    0.061    0.036    0.194    0.587
Gt_6480     0.122    0.061    0.036    0.228    0.554
Gt_6481     0.122    0.061    0.036    0.262    0.520
Gt_6482     0.122    0.061    0.036    0.295    0.486
Gt_6483     0.122    0.061    0.036    0.329    0.453
Gt_6484     0.122    0.061    0.036    0.363    0.419
Gt_6485     0.122    0.061    0.036    0.396    0.385
Gt_6486     0.122    0.061    0.036    0.430    0.352
Gt_6487     0.122    0.061    0.036    0.464    0.318
Gt_6488     0.122    0.061    0.036    0.497    0.284
Gt_6489     0.122    0.061    0.036    0.531    0.251
Gt_6490     0.122    0.061    0.036    0.565    0.217
Gt_6491     0.122    0.061    0.036    0.598    0.183
Gt_6492     0.122    0.061    0.036    0.632    0.150
Gt_6493     0.122    0.061    0.036    0.666    0.116
Gt_6494     0.122    0.061    0.036    0.699    0.082
Gt_6495     0.122    0.061    0.036    0.730    0.051
Gt_6496     0.122    0.061    0.070    0.026    0.722
Gt_6497     0.122    0.061    0.070    0.060    0.688
Gt_6498     0.122    0.061    0.070    0.093    0.655
Gt_6499     0.122    0.061    0.070    0.127    0.621
Gt_6500     0.122    0.061    0.070    0.161    0.587
Gt_6501     0.122    0.061    0.070    0.194    0.554
Gt_6502     0.122    0.061    0.070    0.228    0.520
Gt_6503     0.122    0.061    0.070    0.262    0.486
Gt_6504     0.122    0.061    0.070    0.295    0.453
Gt_6505     0.122    0.061    0.070    0.329    0.419
Gt_6506     0.122    0.061    0.070    0.363    0.385
Gt_6507     0.122    0.061    0.070    0.396    0.352
Gt_6508     0.122    0.061    0.070    0.430    0.318
Gt_6509     0.122    0.061    0.070    0.464    0.284
Gt_6510     0.122    0.061    0.070    0.497    0.251
Gt_6511     0.122    0.061    0.070    0.531    0.217
Gt_6512     0.122    0.061    0.070    0.565    0.183
Gt_6513     0.122    0.061    0.070    0.598    0.150
Gt_6514     0.122    0.061    0.070    0.632    0.116
Gt_6515     0.122    0.061    0.070    0.666    0.082
Gt_6516     0.122    0.061    0.070    0.699    0.049
Gt_6517     0.122    0.061    0.070    0.730    0.018
Gt_6518     0.122    0.061    0.103    0.026    0.688
Gt_6519     0.122    0.061    0.103    0.060    0.655
Gt_6520     0.122    0.061    0.103    0.093    0.621
Gt_6521     0.122    0.061    0.103    0.127    0.587
Gt_6522     0.122    0.061    0.103    0.161    0.554
Gt_6523     0.122    0.061    0.103    0.194    0.520
Gt_6524     0.122    0.061    0.103    0.228    0.486
Gt_6525     0.122    0.061    0.103    0.262    0.453
Gt_6526     0.122    0.061    0.103    0.295    0.419
Gt_6527     0.122    0.061    0.103    0.329    0.385
Gt_6528     0.122    0.061    0.103    0.363    0.352
Gt_6529     0.122    0.061    0.103    0.396    0.318
Gt_6530     0.122    0.061    0.103    0.430    0.284
Gt_6531     0.122    0.061    0.103    0.464    0.251
Gt_6532     0.122    0.061    0.103    0.497    0.217
Gt_6533     0.122    0.061    0.103    0.531    0.183
Gt_6534     0.122    0.061    0.103    0.565    0.150
Gt_6535     0.122    0.061    0.103    0.598    0.116
Gt_6536     0.122    0.061    0.103    0.632    0.082
Gt_6537     0.122    0.061    0.103    0.666    0.049
Gt_6538     0.122    0.061    0.103    0.699    0.015
Gt_6539     0.122    0.061    0.103    0.714    0.000
Gt_6540     0.122    0.061    0.137    0.026    0.655
Gt_6541     0.122    0.061    0.137    0.060    0.621
Gt_6542     0.122    0.061    0.137    0.093    0.587
Gt_6543     0.122    0.061    0.137    0.127    0.554
Gt_6544     0.122    0.061    0.137    0.161    0.520
Gt_6545     0.122    0.061    0.137    0.194    0.486
Gt_6546     0.122    0.061    0.137    0.228    0.453
Gt_6547     0.122    0.061    0.137    0.262    0.419
Gt_6548     0.122    0.061    0.137    0.295    0.385
Gt_6549     0.122    0.061    0.137    0.329    0.352
Gt_6550     0.122    0.061    0.137    0.363    0.318
Gt_6551     0.122    0.061    0.137    0.396    0.284
Gt_6552     0.122    0.061    0.137    0.430    0.251
Gt_6553     0.122    0.061    0.137    0.464    0.217
Gt_6554     0.122    0.061    0.137    0.497    0.183
Gt_6555     0.122    0.061    0.137    0.531    0.150
Gt_6556     0.122    0.061    0.137    0.565    0.116
Gt_6557     0.122    0.061    0.137    0.598    0.082
Gt_6558     0.122    0.061    0.137    0.632    0.049
Gt_6559     0.122    0.061    0.137    0.666    0.015
Gt_6560     0.122    0.061    0.137    0.680    0.000
Gt_6561     0.122    0.061    0.171    0.026    0.621
Gt_6562     0.122    0.061    0.171    0.060    0.587
Gt_6563     0.122    0.061    0.171    0.093    0.554
Gt_6564     0.122    0.061    0.171    0.127    0.520
Gt_6565     0.122    0.061    0.171    0.161    0.486
Gt_6566     0.122    0.061    0.171    0.194    0.453
Gt_6567     0.122    0.061    0.171    0.228    0.419
Gt_6568     0.122    0.061    0.171    0.262    0.385
Gt_6569     0.122    0.061    0.171    0.295    0.352
Gt_6570     0.122    0.061    0.171    0.329    0.318
Gt_6571     0.122    0.061    0.171    0.363    0.284
Gt_6572     0.122    0.061    0.171    0.396    0.251
Gt_6573     0.122    0.061    0.171    0.430    0.217
Gt_6574     0.122    0.061    0.171    0.464    0.183
Gt_6575     0.122    0.061    0.171    0.497    0.150
Gt_6576     0.122    0.061    0.171    0.531    0.116
Gt_6577     0.122    0.061    0.171    0.565    0.082
Gt_6578     0.122    0.061    0.171    0.598    0.049
Gt_6579     0.122    0.061    0.171    0.632    0.015
Gt_6580     0.122    0.061    0.171    0.647    0.000
Gt_6581     0.122    0.061    0.204    0.026    0.587
Gt_6582     0.122    0.061    0.204    0.060    0.554
Gt_6583     0.122    0.061    0.204    0.093    0.520
Gt_6584     0.122    0.061    0.204    0.127    0.486
Gt_6585     0.122    0.061    0.204    0.161    0.453
Gt_6586     0.122    0.061    0.204    0.194    0.419
Gt_6587     0.122    0.061    0.204    0.228    0.385
Gt_6588     0.122    0.061    0.204    0.262    0.352
Gt_6589     0.122    0.061    0.204    0.295    0.318
Gt_6590     0.122    0.061    0.204    0.329    0.284
Gt_6591     0.122    0.061    0.204    0.363    0.251
Gt_6592     0.122    0.061    0.204    0.396    0.217
Gt_6593     0.122    0.061    0.204    0.430    0.183
Gt_6594     0.122    0.061    0.204    0.464    0.150
Gt_6595     0.122    0.061    0.204    0.497    0.116
Gt_6596     0.122    0.061    0.204    0.531    0.082
Gt_6597     0.122    0.061    0.204    0.565    0.049
Gt_6598     0.122    0.061    0.204    0.598    0.015
Gt_6599     0.122    0.061    0.204    0.613    0.000
Gt_6600     0.122    0.061    0.238    0.026    0.554
Gt_6601     0.122    0.061    0.238    0.060    0.520
Gt_6602     0.122    0.061    0.238    0.093    0.486
Gt_6603     0.122    0.061    0.238    0.127    0.453
Gt_6604     0.122    0.061    0.238    0.161    0.419
Gt_6605     0.122    0.061    0.238    0.194    0.385
Gt_6606     0.122    0.061    0.238    0.228    0.352
Gt_6607     0.122    0.061    0.238    0.262    0.318
Gt_6608     0.122    0.061    0.238    0.295    0.284
Gt_6609     0.122    0.061    0.238    0.329    0.251
Gt_6610     0.122    0.061    0.238    0.363    0.217
Gt_6611     0.122    0.061    0.238    0.396    0.183
Gt_6612     0.122    0.061    0.238    0.430    0.150
Gt_6613     0.122    0.061    0.238    0.464    0.116
Gt_6614     0.122    0.061    0.238    0.497    0.082
Gt_6615     0.122    0.061    0.238    0.531    0.049
Gt_6616     0.122    0.061    0.238    0.565    0.015
Gt_6617     0.122    0.061    0.238    0.579    0.000
Gt_6618     0.122    0.061    0.272    0.026    0.520
Gt_6619     0.122    0.061    0.272    0.060    0.486
Gt_6620     0.122    0.061    0.272    0.093    0.453
Gt_6621     0.122    0.061    0.272    0.127    0.419
Gt_6622     0.122    0.061    0.272    0.161    0.385
Gt_6623     0.122    0.061    0.272    0.194    0.352
Gt_6624     0.122    0.061    0.272    0.228    0.318
Gt_6625     0.122    0.061    0.272    0.262    0.284
Gt_6626     0.122    0.061    0.272    0.295    0.251
Gt_6627     0.122    0.061    0.272    0.329    0.217
Gt_6628     0.122    0.061    0.272    0.363    0.183
Gt_6629     0.122    0.061    0.272    0.396    0.150
Gt_6630     0.122    0.061    0.272    0.430    0.116
Gt_6631     0.122    0.061    0.272    0.464    0.082
Gt_6632     0.122    0.061    0.272    0.497    0.049
Gt_6633     0.122    0.061    0.272    0.531    0.015
Gt_6634     0.122    0.061    0.272    0.546    0.000
Gt_6635     0.122    0.061    0.305    0.026    0.486
Gt_6636     0.122    0.061    0.305    0.060    0.453
Gt_6637     0.122    0.061    0.305    0.093    0.419
Gt_6638     0.122    0.061    0.305    0.127    0.385
Gt_6639     0.122    0.061    0.305    0.161    0.352
Gt_6640     0.122    0.061    0.305    0.194    0.318
Gt_6641     0.122    0.061    0.305    0.228    0.284
Gt_6642     0.122    0.061    0.305    0.262    0.251
Gt_6643     0.122    0.061    0.305    0.295    0.217
Gt_6644     0.122    0.061    0.305    0.329    0.183
Gt_6645     0.122    0.061    0.305    0.363    0.150
Gt_6646     0.122    0.061    0.305    0.396    0.116
Gt_6647     0.122    0.061    0.305    0.430    0.082
Gt_6648     0.122    0.061    0.305    0.464    0.049
Gt_6649     0.122    0.061    0.305    0.497    0.015
Gt_6650     0.122    0.061    0.305    0.512    0.000
Gt_6651     0.122    0.061    0.339    0.026    0.453
Gt_6652     0.122    0.061    0.339    0.060    0.419
Gt_6653     0.122    0.061    0.339    0.093    0.385
Gt_6654     0.122    0.061    0.339    0.127    0.352
Gt_6655     0.122    0.061    0.339    0.161    0.318
Gt_6656     0.122    0.061    0.339    0.194    0.284
Gt_6657     0.122    0.061    0.339    0.228    0.251
Gt_6658     0.122    0.061    0.339    0.262    0.217
Gt_6659     0.122    0.061    0.339    0.295    0.183
Gt_6660     0.122    0.061    0.339    0.329    0.150
Gt_6661     0.122    0.061    0.339    0.363    0.116
Gt_6662     0.122    0.061    0.339    0.396    0.082
Gt_6663     0.122    0.061    0.339    0.430    0.049
Gt_6664     0.122    0.061    0.339    0.464    0.015
Gt_6665     0.122    0.061    0.339    0.478    0.000
Gt_6666     0.122    0.061    0.373    0.026    0.419
Gt_6667     0.122    0.061    0.373    0.060    0.385
Gt_6668     0.122    0.061    0.373    0.093    0.352
Gt_6669     0.122    0.061    0.373    0.127    0.318
Gt_6670     0.122    0.061    0.373    0.161    0.284
Gt_6671     0.122    0.061    0.373    0.194    0.251
Gt_6672     0.122    0.061    0.373    0.228    0.217
Gt_6673     0.122    0.061    0.373    0.262    0.183
Gt_6674     0.122    0.061    0.373    0.295    0.150
Gt_6675     0.122    0.061    0.373    0.329    0.116
Gt_6676     0.122    0.061    0.373    0.363    0.082
Gt_6677     0.122    0.061    0.373    0.396    0.049
Gt_6678     0.122    0.061    0.373    0.430    0.015
Gt_6679     0.122    0.061    0.373    0.445    0.000
Gt_6680     0.122    0.061    0.406    0.026    0.385
Gt_6681     0.122    0.061    0.406    0.060    0.352
Gt_6682     0.122    0.061    0.406    0.093    0.318
Gt_6683     0.122    0.061    0.406    0.127    0.284
Gt_6684     0.122    0.061    0.406    0.161    0.251
Gt_6685     0.122    0.061    0.406    0.194    0.217
Gt_6686     0.122    0.061    0.406    0.228    0.183
Gt_6687     0.122    0.061    0.406    0.262    0.150
Gt_6688     0.122    0.061    0.406    0.295    0.116
Gt_6689     0.122    0.061    0.406    0.329    0.082
Gt_6690     0.122    0.061    0.406    0.363    0.049
Gt_6691     0.122    0.061    0.406    0.396    0.015
Gt_6692     0.122    0.061    0.406    0.411    0.000
Gt_6693     0.122    0.061    0.440    0.026    0.352
Gt_6694     0.122    0.061    0.440    0.060    0.318
Gt_6695     0.122    0.061    0.440    0.093    0.284
Gt_6696     0.122    0.061    0.440    0.127    0.251
Gt_6697     0.122    0.061    0.440    0.161    0.217
Gt_6698     0.122    0.061    0.440    0.194    0.183
Gt_6699     0.122    0.061    0.440    0.228    0.150
Gt_6700     0.122    0.061    0.440    0.262    0.116
Gt_6701     0.122    0.061    0.440    0.295    0.082
Gt_6702     0.122    0.061    0.440    0.329    0.049
Gt_6703     0.122    0.061    0.440    0.363    0.015
Gt_6704     0.122    0.061    0.440    0.377    0.000
Gt_6705     0.122    0.061    0.474    0.026    0.318
Gt_6706     0.122    0.061    0.474    0.060    0.284
Gt_6707     0.122    0.061    0.474    0.093    0.251
Gt_6708     0.122    0.061    0.474    0.127    0.217
Gt_6709     0.122    0.061    0.474    0.161    0.183
Gt_6710     0.122    0.061    0.474    0.194    0.150
Gt_6711     0.122    0.061    0.474    0.228    0.116
Gt_6712     0.122    0.061    0.474    0.262    0.082
Gt_6713     0.122    0.061    0.474    0.295    0.049
Gt_6714     0.122    0.061    0.474    0.329    0.015
Gt_6715     0.122    0.061    0.474    0.344    0.000
Gt_6716     0.122    0.061    0.507    0.026    0.284
Gt_6717     0.122    0.061    0.507    0.060    0.251
Gt_6718     0.122    0.061    0.507    0.093    0.217
Gt_6719     0.122    0.061    0.507    0.127    0.183
Gt_6720     0.122    0.061    0.507    0.161    0.150
Gt_6721     0.122    0.061    0.507    0.194    0.116
Gt_6722     0.122    0.061    0.507    0.228    0.082
Gt_6723     0.122    0.061    0.507    0.262    0.049
Gt_6724     0.122    0.061    0.507    0.295    0.015
Gt_6725     0.122    0.061    0.507    0.310    0.000
Gt_6726     0.122    0.061    0.541    0.026    0.251
Gt_6727     0.122    0.061    0.541    0.060    0.217
Gt_6728     0.122    0.061    0.541    0.093    0.183
Gt_6729     0.122    0.061    0.541    0.127    0.150
Gt_6730     0.122    0.061    0.541    0.161    0.116
Gt_6731     0.122    0.061    0.541    0.194    0.082
Gt_6732     0.122    0.061    0.541    0.228    0.049
Gt_6733     0.122    0.061    0.541    0.262    0.015
Gt_6734     0.122    0.061    0.541    0.276    0.000
Gt_6735     0.122    0.061    0.575    0.026    0.217
Gt_6736     0.122    0.061    0.575    0.060    0.183
Gt_6737     0.122    0.061    0.575    0.093    0.150
Gt_6738     0.122    0.061    0.575    0.127    0.116
Gt_6739     0.122    0.061    0.575    0.161    0.082
Gt_6740     0.122    0.061    0.575    0.194    0.049
Gt_6741     0.122    0.061    0.575    0.228    0.015
Gt_6742     0.122    0.061    0.575    0.243    0.000
Gt_6743     0.122    0.061    0.608    0.026    0.183
Gt_6744     0.122    0.061    0.608    0.060    0.150
Gt_6745     0.122    0.061    0.608    0.093    0.116
Gt_6746     0.122    0.061    0.608    0.127    0.082
Gt_6747     0.122    0.061    0.608    0.161    0.049
