Pressure (Pa): comment                                           
       12096
   170.000  -185.169   1198.71  5919.219     0 0 0 0211
   170.000  -189.943   1202.31  6079.046     0 0 0 0211
   170.000  -194.717   1204.99  6239.079     0 0 0 0211
   170.000  -199.492   1207.66  6399.336     0 0 0 0211
   170.000  -204.266   1210.34  6559.767     0 0 0 0211
   170.000  -209.040   1213.01  6720.388     0 0 0 0211
   170.000  -213.814   1215.69  6881.217     0 0 0 0211
   170.000  -218.588   1218.36  7042.237     0 0 0 0211
   170.000  -228.136   1223.71  7364.876     0 0 0 0211
   170.000  -237.684   1229.06  7688.319     0 0 0 0211
   170.000  -247.232   1234.41  8012.572     0 0 0 0211
   170.000  -256.780   1239.76  8337.647     0 0 0 0211
   170.000  -266.328   1245.11  8663.558     0 0 0 0211
   170.000  -275.876   1250.46  8990.324     0 0 0 0211
   170.000  -285.424   1255.81  9317.975     0 0 0 0211
   170.000  -290.198   1258.48  9482.320     0 0 0 0211
   170.000  -294.972   1261.16  9647.065     0 0 0 0211
   170.000  -299.746   1263.83  9812.016     0 0 0 0211
   170.000  -304.520   1266.51  9977.182     0 0 0 0211
   170.000  -314.068   1271.86 10308.150     0 0 0 0211
   170.000  -323.616   1277.21 10639.982     0 0 0 0211
   170.000  -333.164   1282.55 10972.710     0 0 0 0211
   170.000  -342.712   1287.90 11306.380     0 0 0 0211
   170.000  -352.260   1293.25 11640.994     0 0 0 0211
   170.000  -361.808   1298.60 11976.603     0 0 0 0211
   170.000  -371.356   1303.95 12313.130     0 0 0 0211
   170.000  -380.904   1309.30 12650.417     0 0 0 0211
   170.000  -390.452   1314.65 12988.433     0 0 0 0211
   170.000  -399.697   1319.83 13320.402     1 0 024213
   175.000     0.908      0.00     0.000     1 0 0 0 32
   175.000     0.431     13.68    11.947     0 0 0 0 31
   175.000    -0.524     40.72    35.951     0 0 0 0 31
   175.000    -1.001     54.07    47.983     0 0 0 0 31
   175.000    -1.478     67.33    60.045     0 0 0 0 31
   175.000    -1.956     80.52    72.160     0 0 0 0 31
   175.000    -2.433     93.59    84.279     0 0 0 0 31
   175.000    -2.910    106.57    96.427     0 0 0 0 31
   175.000    -3.387    119.47   108.604     0 0 0 0 31
   175.000    -4.342    145.06   133.071     0 0 0 0 31
   175.000    -4.819    157.72   145.336     0 0 0 0 31
   175.000    -5.297    170.33   157.655     0 0 0 0 31
   175.000    -5.774    182.84   169.979     0 0 0 0 31
   172.788    -7.111    216.91   204.677     0 01514 31
   175.491    -7.670    230.45   219.892     0 0 015141
   175.000    -8.637    252.42   245.979     0 0 0 0151
   175.000    -9.592    273.74   271.743     0 0 0 0151
   175.000   -10.547    294.45   297.506     0 0 0 0151
   175.000   -11.501    314.53   323.243     0 0 0 0151
   175.000   -12.456    334.02   349.006     0 0 0 0151
   175.000   -13.410    352.87   374.743     0 0 0 0151
   175.000   -15.319    388.77   426.243     0 0 0 0151
   175.000   -17.228    422.13   477.743     0 0 0 0151
   175.000   -18.244    439.01   505.152     0 0 016151
   175.000   -21.046    489.56   583.492     0 0 0 0161
   175.000   -22.956    522.99   636.893     0 0 0 0161
   175.000   -24.865    555.52   690.265     0 0 0 0161
   175.000   -26.774    587.12   743.638     0 0 0 0161
   175.000   -27.841    604.44   773.470     0 0 017161
   175.000   -30.592    650.40   853.083     0 0 0 0171
   175.000   -32.501    681.81   908.328     0 0 0 0171
   175.000   -34.509    714.42   966.439     0 0 020171
   175.000   -37.274    735.51  1056.034     0 0 0 0201
   175.000   -40.137    757.13  1148.799     0 0 0 0201
   175.000   -43.001    778.53  1241.600     0 0 0 0201
   175.000   -45.865    799.52  1334.556     0 0 0 0201
   175.000   -48.728    820.08  1427.659     0 0 0 0201
   175.000   -51.592    840.23  1520.812     0 0 0 0201
   175.000   -54.455    859.97  1613.973     0 0 0 0201
   175.000   -57.319    879.34  1707.176     0 0 0 0201
   175.000   -60.183    898.34  1800.434     0 0 0 0201
   175.000   -63.046    916.96  1893.703     0 0 0 0201
   175.000   -65.910    935.22  1987.038     0 0 0 0201
   175.000   -70.683    964.87  2142.651     0 0 0 0201
   175.000   -75.455    993.57  2298.310     0 0 0 0201
   175.000   -80.228   1021.35  2454.093     0 0 0 0201
   175.000   -85.001   1048.23  2609.981     0 0 0 0201
   175.000   -89.774   1074.20  2765.983     0 0 0 0201
   175.000   -94.546   1099.28  2922.039     0 0 0 0201
   175.000   -99.319   1123.51  3078.220     0 0 0 0201
   175.000  -104.092   1146.88  3234.500     0 0 0 0201
   175.000  -108.864   1169.40  3390.870     0 0 0 0201
   175.000  -113.637   1191.09  3547.383     0 0 0 0201
   175.000  -118.410   1211.97  3704.004     0 0 0 0201
   175.000  -123.183   1232.08  3860.754     0 0 0 0201
   175.000  -127.955   1251.47  4017.586     0 0 0 0201
   175.000  -132.728   1270.22  4174.570     0 0 0 0201
   175.000  -137.501   1288.42  4331.688     0 0 0 0201
   175.000  -142.273   1306.21  4488.892     0 0 0 0201
   175.000  -146.018   1320.00  4612.347     0 0 023201
   175.000  -151.819   1331.60  4803.559     0 0 0 0231
   175.000  -156.592   1341.15  4961.070     0 0 0 0231
   175.000  -162.388   1152.74  5153.264     0 0 023211
   175.000  -166.137   1160.24  5278.140     0 0 0 0211
   175.000  -170.910   1169.78  5437.282     0 0 0 0211
   175.000  -175.682   1179.33  5596.545     0 0 0 0211
   175.000  -180.455   1188.87  5755.995     0 0 0 0211
   175.000  -185.228   1198.42  5915.618     0 0 0 0211
   175.000  -190.001   1202.23  6075.409     0 0 0 0211
   175.000  -194.773   1204.91  6235.373     0 0 0 0211
   175.000  -199.546   1207.59  6395.560     0 0 0 0211
   175.000  -204.319   1210.26  6555.955     0 0 0 0211
   175.000  -209.091   1212.94  6716.506     0 0 0 0211
   175.000  -213.864   1215.62  6877.299     0 0 0 0211
   175.000  -218.637   1218.29  7038.282     0 0 0 0211
   175.000  -228.182   1223.65  7360.814     0 0 0 0211
   175.000  -237.728   1229.00  7684.183     0 0 0 0211
   175.000  -247.273   1234.35  8008.328     0 0 0 0211
   175.000  -256.819   1239.70  8333.328     0 0 0 0211
   175.000  -266.364   1245.06  8659.129     0 0 0 0211
   175.000  -275.909   1250.41  8985.785     0 0 0 0211
   175.000  -285.455   1255.76  9313.359     0 0 0 0211
   175.000  -290.228   1258.44  9477.666     0 0 0 0211
   175.000  -295.000   1261.12  9642.325     0 0 0 0211
   175.000  -299.773   1263.79  9807.237     0 0 0 0211
   175.000  -304.546   1266.47  9972.364     0 0 0 0211
   175.000  -314.091   1271.82 10303.219     0 0 0 0211
   175.000  -323.637   1277.18 10634.973     0 0 0 0211
   175.000  -333.182   1282.53 10967.585     0 0 0 0211
   175.000  -342.727   1287.88 11301.139     0 0 0 0211
   175.000  -352.273   1293.23 11635.669     0 0 0 0211
   175.000  -361.818   1298.59 11971.157     0 0 0 0211
   175.000  -371.364   1303.94 12307.604     0 0 0 0211
   175.000  -380.909   1309.29 12644.776     0 0 0 0211
   175.000  -390.455   1314.65 12982.713     0 0 0 0211
   175.000  -399.697   1319.83 13314.567     1 0 024213
   180.000     1.047      0.00     0.000     1 0 0 0 32
   180.000     0.570     13.28    11.947     0 0 0 0 31
   180.000    -0.385     39.71    35.951     0 0 0 0 31
   180.000    -0.863     52.87    48.009     0 0 0 0 31
   180.000    -1.340     65.94    60.070     0 0 0 0 31
   180.000    -1.818     78.99    72.185     0 0 0 0 31
   180.000    -2.295     91.96    84.304     0 0 0 0 31
   180.000    -2.772    104.86    96.453     0 0 0 0 31
   180.000    -3.250    117.75   108.655     0 0 0 0 31
   180.000    -4.205    143.31   133.122     0 0 0 0 31
   180.000    -4.682    155.99   145.387     0 0 0 0 31
   180.000    -5.160    168.64   157.707     0 0 0 0 31
   180.000    -5.637    181.20   170.030     0 0 0 0 31
   181.000    -6.978    216.53   204.833     0 0 014 31
   180.000    -7.547    229.13   220.351     0 0 0 0141
   180.000    -8.601    252.81   249.095     0 0 015141
   180.000    -9.457    272.19   272.188     0 0 0 0151
   180.000   -10.411    293.30   297.925     0 0 0 0151
   180.000   -11.366    313.85   323.688     0 0 0 0151
   180.000   -12.321    333.78   349.452     0 0 0 0151
   180.000   -13.276    353.09   375.215     0 0 0 0151
   180.000   -15.186    389.86   426.742     0 0 0 0151
   180.000   -17.096    424.14   478.269     0 0 0 0151
   180.000   -18.980    455.71   529.095     0 0 016151
   180.000   -20.915    490.52   583.195     0 0 0 0161
   180.000   -22.825    524.05   636.595     0 0 0 0161
   180.000   -24.735    556.68   689.996     0 0 0 0161
   180.000   -26.644    588.39   743.369     0 0 0 0161
   180.000   -28.409    616.96   792.716     0 0 017161
   180.000   -30.464    651.10   852.186     0 0 0 0171
   180.000   -32.374    682.43   907.461     0 0 0 0171
   180.000   -34.702    720.08   974.832     0 0 020171
   180.000   -37.148    738.62  1054.072     0 0 0 0201
   180.000   -40.013    760.14  1146.890     0 0 0 0201
   180.000   -42.877    781.45  1239.680     0 0 0 0201
   180.000   -45.742    802.37  1332.655     0 0 0 0201
   180.000   -48.606    822.88  1425.771     0 0 0 0201
   180.000   -51.471    843.00  1518.937     0 0 0 0201
   180.000   -54.336    862.73  1612.145     0 0 0 0201
   180.000   -57.200    882.08  1705.343     0 0 0 0201
   180.000   -60.065    901.07  1798.622     0 0 0 0201
   180.000   -62.930    919.71  1891.948     0 0 0 0201
   180.000   -65.794    937.97  1985.269     0 0 0 0201
   180.000   -70.569    967.66  2140.933     0 0 0 0201
   180.000   -75.343    996.40  2296.642     0 0 0 0201
   180.000   -80.117   1024.20  2452.429     0 0 0 0201
   180.000   -84.892   1051.10  2608.355     0 0 0 0201
   180.000   -89.666   1077.05  2764.368     0 0 0 0201
   180.000   -94.440   1102.10  2920.473     0 0 0 0201
   180.000   -99.215   1126.27  3076.700     0 0 0 0201
   180.000  -103.989   1149.53  3232.992     0 0 0 0201
   180.000  -108.763   1171.90  3389.410     0 0 0 0201
   180.000  -113.538   1193.40  3545.972     0 0 0 0201
   180.000  -118.312   1214.02  3702.610     0 0 0 0201
   180.000  -123.087   1233.82  3859.412     0 0 0 0201
   180.000  -127.861   1252.82  4016.300     0 0 0 0201
   180.000  -132.635   1271.09  4173.308     0 0 0 0201
   180.000  -137.410   1288.70  4330.487     0 0 0 0201
   180.000  -142.184   1305.80  4487.754     0 0 0 0201
   180.000  -146.223   1320.00  4620.915     0 0 023201
   180.000  -151.733   1331.02  4802.544     0 0 0 0231
   180.000  -156.507   1340.57  4960.091     0 0 0 0231
   180.000  -162.325   1152.20  5153.017     0 0 023211
   180.000  -166.056   1159.67  5277.296     0 0 0 0211
   180.000  -170.830   1169.21  5436.454     0 0 0 0211
   180.000  -175.605   1178.76  5595.819     0 0 0 0211
   180.000  -180.379   1188.31  5755.304     0 0 0 0211
   180.000  -185.153   1197.86  5914.963     0 0 0 0211
   180.000  -189.928   1202.08  6074.823     0 0 0 0211
   180.000  -194.702   1204.76  6234.855     0 0 0 0211
   180.000  -199.477   1207.44  6395.109     0 0 0 0211
   180.000  -204.251   1210.12  6555.538     0 0 0 0211
   180.000  -209.025   1212.80  6716.156     0 0 0 0211
   180.000  -213.800   1215.48  6877.018     0 0 0 0211
   180.000  -218.574   1218.16  7038.035     0 0 0 0211
   180.000  -228.123   1223.52  7360.703     0 0 0 0211
   180.000  -237.671   1228.88  7684.141     0 0 0 0211
   180.000  -247.220   1234.24  8008.422     0 0 0 0211
   180.000  -256.769   1239.60  8333.526     0 0 0 0211
   180.000  -266.318   1244.96  8659.465     0 0 0 0211
   180.000  -275.866   1250.32  8986.225     0 0 0 0211
   180.000  -285.415   1255.68  9313.904     0 0 0 0211
   180.000  -290.190   1258.36  9478.280     0 0 0 0211
   180.000  -294.964   1261.04  9643.009     0 0 0 0211
   180.000  -299.738   1263.72  9807.957     0 0 0 0211
   180.000  -304.513   1266.40  9973.154     0 0 0 0211
   180.000  -314.061   1271.76 10304.115     0 0 0 0211
   180.000  -323.610   1277.12 10635.975     0 0 0 0211
   180.000  -333.159   1282.48 10968.730     0 0 0 0211
   180.000  -342.708   1287.84 11302.426     0 0 0 0211
   180.000  -352.256   1293.20 11637.030     0 0 0 0211
   180.000  -361.805   1298.56 11972.663     0 0 0 0211
   180.000  -371.354   1303.92 12309.219     0 0 0 0211
   180.000  -380.903   1309.28 12646.535     0 0 0 0211
   180.000  -390.451   1314.64 12984.545     0 0 0 0211
   180.000  -399.697   1319.83 13316.546     1 0 024213
   185.000     1.126      0.00     0.000     1 0 0 0 32
   185.000     0.648     13.13    11.972     0 0 0 0 31
   185.000    -0.307     39.28    35.976     0 0 0 0 31
   185.000    -0.784     52.36    48.009     0 0 0 0 31
   185.000    -1.262     65.37    60.095     0 0 0 0 31
   185.000    -1.739     78.33    72.185     0 0 0 0 31
   185.000    -2.217     91.28    84.330     0 0 0 0 31
   185.000    -2.694    104.17    96.478     0 0 0 0 31
   185.000    -3.172    117.05   108.681     0 0 0 0 31
   185.000    -4.127    142.64   133.148     0 0 0 0 31
   185.000    -4.604    155.36   145.413     0 0 0 0 31
   185.000    -5.082    168.05   157.733     0 0 0 0 31
   185.000    -5.559    180.66   170.056     0 0 0 0 31
   185.000    -6.944    217.01   206.005     0 0 014 31
   185.000    -7.470    229.02   220.350     0 0 0 0141
   185.000    -8.425    250.55   246.395     0 0 0 0141
   185.000    -9.634    277.38   279.366     0 0 015141
   185.000   -10.335    293.10   298.278     0 0 0 0151
   185.000   -11.290    314.05   324.041     0 0 0 0151
   185.000   -12.245    334.41   349.805     0 0 0 0151
   185.000   -13.200    354.15   375.568     0 0 0 0151
   185.000   -15.110    391.78   427.095     0 0 0 0151
   185.000   -17.020    426.91   478.622     0 0 0 0151
   185.000   -19.717    472.52   551.381     0 0 016151
   185.000   -20.840    492.65   582.778     0 0 0 0161
   185.000   -22.751    526.28   636.207     0 0 0 0161
   185.000   -24.661    558.98   689.607     0 0 0 0161
   185.000   -26.571    590.78   743.008     0 0 0 0161
   185.000   -28.977    629.62   810.276     0 0 017161
   185.000   -30.391    652.97   851.197     0 0 0 0171
   185.000   -32.301    684.21   906.471     0 0 0 0171
   185.000   -34.895    725.98   981.540     0 0 020171
   185.000   -37.076    742.38  1052.184     0 0 0 0201
   185.000   -39.942    763.81  1145.020     0 0 0 0201
   185.000   -42.807    785.04  1237.828     0 0 0 0201
   185.000   -45.672    805.89  1330.786     0 0 0 0201
   185.000   -48.537    826.37  1423.923     0 0 0 0201
   185.000   -51.402    846.48  1517.077     0 0 0 0201
   185.000   -54.268    866.21  1610.296     0 0 0 0201
   185.000   -57.133    885.58  1703.509     0 0 0 0201
   185.000   -59.998    904.60  1796.757     0 0 0 0201
   185.000   -62.863    923.27  1890.048     0 0 0 0201
   185.000   -65.728    941.58  1983.381     0 0 0 0201
   185.000   -70.504    971.37  2139.021     0 0 0 0201
   185.000   -75.279   1000.20  2294.736     0 0 0 0201
   185.000   -80.054   1028.08  2450.529     0 0 0 0201
   185.000   -84.830   1055.02  2606.455     0 0 0 0201
   185.000   -89.605   1081.00  2762.453     0 0 0 0201
   185.000   -94.380   1106.05  2918.558     0 0 0 0201
   185.000   -99.156   1130.17  3074.789     0 0 0 0201
   185.000  -103.931   1153.35  3231.094     0 0 0 0201
   185.000  -108.706   1175.57  3387.521     0 0 0 0201
   185.000  -113.481   1196.83  3544.059     0 0 0 0201
   185.000  -118.257   1217.18  3700.740     0 0 0 0201
   185.000  -123.032   1236.60  3857.522     0 0 0 0201
   185.000  -127.807   1255.13  4014.424     0 0 0 0201
   185.000  -132.583   1272.82  4171.485     0 0 0 0201
   185.000  -137.358   1289.68  4328.654     0 0 0 0201
   185.000  -142.133   1305.86  4485.948     0 0 0 0201
   185.000  -146.429   1320.00  4627.583     0 0 023201
   185.000  -151.684   1330.51  4800.813     0 0 0 0231
   185.000  -156.459   1340.06  4958.394     0 0 0 0231
   185.000  -162.263   1151.67  5150.858     0 0 023211
   185.000  -166.010   1159.16  5275.671     0 0 0 0211
   185.000  -170.785   1168.71  5434.864     0 0 0 0211
   185.000  -175.560   1178.26  5594.230     0 0 0 0211
   185.000  -180.336   1187.81  5753.784     0 0 0 0211
   185.000  -185.111   1197.36  5913.478     0 0 0 0211
   185.000  -189.886   1201.94  6073.338     0 0 0 0211
   185.000  -194.662   1204.63  6233.436     0 0 0 0211
   185.000  -199.437   1207.31  6393.690     0 0 0 0211
   185.000  -204.212   1209.99  6554.152     0 0 0 0211
   185.000  -208.988   1212.68  6714.837     0 0 0 0211
   185.000  -213.763   1215.36  6875.698     0 0 0 0211
   185.000  -218.538   1218.04  7036.748     0 0 0 0211
   185.000  -228.089   1223.41  7359.483     0 0 0 0211
   185.000  -237.639   1228.77  7682.987     0 0 0 0211
   185.000  -247.190   1234.14  8007.336     0 0 0 0211
   185.000  -256.741   1239.51  8332.506     0 0 0 0211
   185.000  -266.291   1244.87  8658.478     0 0 0 0211
   185.000  -275.842   1250.24  8985.341     0 0 0 0211
   185.000  -285.393   1255.61  9313.087     0 0 0 0211
   185.000  -290.168   1258.29  9477.463     0 0 0 0211
   185.000  -294.943   1260.97  9642.225     0 0 0 0211
   185.000  -299.719   1263.65  9807.242     0 0 0 0211
   185.000  -304.494   1266.34  9972.439     0 0 0 0211
   185.000  -314.044   1271.70 10303.469     0 0 0 0211
   185.000  -323.595   1277.07 10635.398     0 0 0 0211
   185.000  -333.146   1282.44 10968.221     0 0 0 0211
   185.000  -342.696   1287.80 11301.952     0 0 0 0211
   185.000  -352.247   1293.17 11636.660     0 0 0 0211
   185.000  -361.798   1298.54 11972.362     0 0 0 0211
   185.000  -371.348   1303.90 12308.952     0 0 0 0211
   185.000  -380.899   1309.27 12646.339     0 0 0 0211
   185.000  -390.449   1314.63 12984.420     0 0 0 0211
   185.000  -399.697   1319.83 13316.492     1 0 024213
   190.000     1.020      0.00     0.000     1 0 0 6 32
   190.497     0.278     19.67    19.653     0 0 0 6 31
   191.906    -0.197     32.24    32.258     0 0 0 6 31
   190.000    -0.890     52.70    49.736     0 0 0 0 31
   190.000    -1.367     66.13    61.801     0 0 0 0 31
   190.000    -1.844     79.49    73.896     0 0 0 0 31
   190.000    -2.322     92.80    86.044     0 0 0 0 31
   190.000    -2.799    106.02    98.196     0 0 0 0 31
   190.000    -3.277    119.20   110.403     0 0 0 0 31
   190.000    -4.231    145.30   134.853     0 0 0 0 31
   190.000    -4.709    158.28   147.148     0 0 0 0 31
   190.000    -5.186    171.16   159.446     0 0 0 0 31
   190.000    -5.664    184.01   171.800     0 0 0 0 31
   190.000    -6.901    216.94   203.906     0 0 014 31
   190.000    -7.573    232.48   222.233     0 0 0 0141
   190.000    -8.528    254.26   248.277     0 0 0 0141
   190.000    -9.483    275.63   274.322     0 0 0 0141
   190.000   -10.668    301.70   306.639     0 0 015141
   190.000   -11.393    317.79   326.198     0 0 0 0151
   190.000   -12.347    338.49   351.934     0 0 0 0151
   190.000   -13.302    358.61   377.698     0 0 0 0151
   190.000   -15.212    396.98   429.225     0 0 0 0151
   190.000   -17.121    432.82   480.725     0 0 0 0151
   190.000   -19.031    465.97   532.252     0 0 0 0151
   190.000   -20.453    489.28   570.614     0 0 016151
   190.000   -22.850    531.63   637.630     0 0 0 0161
   190.000   -24.760    564.38   691.031     0 0 0 0161
   190.000   -26.669    596.20   744.404     0 0 0 0161
   190.000   -28.579    627.09   797.804     0 0 0 0161
   190.000   -29.545    642.41   824.812     0 0 017161
   190.000   -32.398    688.95   907.377     0 0 0 0171
   190.000   -35.088    732.03   985.224     0 0 020171
   190.000   -37.172    747.61  1052.713     0 0 0 0201
   190.000   -40.037    768.90  1145.498     0 0 0 0201
   190.000   -42.901    790.02  1238.255     0 0 0 0201
   190.000   -45.766    810.82  1331.192     0 0 0 0201
   190.000   -48.630    831.27  1424.272     0 0 0 0201
   190.000   -51.495    851.37  1517.406     0 0 0 0201
   190.000   -54.359    871.11  1610.534     0 0 0 0201
   190.000   -57.223    890.53  1703.681     0 0 0 0201
   190.000   -60.088    909.61  1796.906     0 0 0 0201
   190.000   -62.952    928.34  1890.141     0 0 0 0201
   190.000   -65.817    946.73  1983.456     0 0 0 0201
   190.000   -70.591    976.64  2139.009     0 0 0 0201
   190.000   -75.365   1005.60  2294.649     0 0 0 0201
   190.000   -80.139   1033.58  2450.378     0 0 0 0201
   190.000   -84.913   1060.59  2606.204     0 0 0 0201
   190.000   -89.687   1086.63  2762.131     0 0 0 0201
   190.000   -94.461   1111.68  2918.163     0 0 0 0201
   190.000   -99.235   1135.75  3074.289     0 0 0 0201
   190.000  -104.009   1158.82  3230.520     0 0 0 0201
   190.000  -108.783   1180.85  3386.880     0 0 0 0201
   190.000  -113.557   1201.87  3543.352     0 0 0 0201
   190.000  -118.331   1221.88  3699.937     0 0 0 0201
   190.000  -123.105   1240.87  3856.658     0 0 0 0201
   190.000  -127.879   1258.85  4013.502     0 0 0 0201
   190.000  -132.653   1275.82  4170.475     0 0 0 0201
   190.000  -137.427   1291.79  4327.595     0 0 0 0201
   190.000  -142.201   1306.79  4484.849     0 0 0 0201
   190.000  -146.634   1320.00  4631.000     0 0 023201
   190.000  -151.750   1330.23  4799.651     0 0 0 0231
   190.000  -156.524   1339.78  4957.200     0 0 0 0231
   190.000  -162.200   1151.13  5145.396     0 0 023211
   190.000  -166.072   1158.88  5274.371     0 0 0 0211
   190.000  -170.846   1168.42  5433.531     0 0 0 0211
   190.000  -175.620   1177.97  5592.864     0 0 0 0211
   190.000  -180.394   1187.52  5752.352     0 0 0 0211
   190.000  -185.168   1197.07  5912.013     0 0 0 0211
   190.000  -189.942   1201.86  6071.839     0 0 0 0211
   190.000  -194.716   1204.55  6231.870     0 0 0 0211
   190.000  -199.490   1207.23  6392.089     0 0 0 0211
   190.000  -204.264   1209.92  6552.517     0 0 0 0211
   190.000  -209.038   1212.60  6713.134     0 0 0 0211
   190.000  -213.812   1215.29  6873.942     0 0 0 0211
   190.000  -218.586   1217.97  7034.957     0 0 0 0211
   190.000  -228.134   1223.34  7357.589     0 0 0 0211
   190.000  -237.682   1228.71  7681.022     0 0 0 0211
   190.000  -247.230   1234.08  8005.266     0 0 0 0211
   190.000  -256.779   1239.45  8330.365     0 0 0 0211
   190.000  -266.327   1244.82  8656.266     0 0 0 0211
   190.000  -275.875   1250.19  8983.022     0 0 0 0211
   190.000  -285.423   1255.56  9310.662     0 0 0 0211
   190.000  -290.197   1258.25  9475.001     0 0 0 0211
   190.000  -294.971   1260.93  9639.727     0 0 0 0211
   190.000  -299.745   1263.62  9804.672     0 0 0 0211
   190.000  -304.519   1266.30  9969.832     0 0 0 0211
   190.000  -314.067   1271.67 10300.788     0 0 0 0211
   190.000  -323.615   1277.04 10632.608     0 0 0 0211
   190.000  -333.163   1282.41 10965.321     0 0 0 0211
   190.000  -342.711   1287.78 11298.950     0 0 0 0211
   190.000  -352.260   1293.15 11633.580     0 0 0 0211
   190.000  -361.808   1298.52 11969.168     0 0 0 0211
   190.000  -371.356   1303.89 12305.649     0 0 0 0211
   190.000  -380.904   1309.26 12642.925     0 0 0 0211
   190.000  -390.452   1314.63 12980.931     0 0 0 0211
   190.000  -399.697   1319.83 13311.707     1 0 024213
   195.000     1.048      0.00     0.000     1 0 0 0 62
   196.653     0.166     24.34    24.659     0 0 0 8 61
   194.650    -0.477     39.77    42.565     0 0 8 6 31
   195.000    -0.862     50.32    52.682     0 0 0 8 31
   195.000    -1.339     64.11    64.755     0 0 0 0 31
   195.000    -1.817     77.83    76.881     0 0 0 0 31
   195.000    -2.294     91.42    89.012     0 0 0 0 31
   195.000    -2.772    104.95   101.196     0 0 0 0 31
   195.000    -3.249    118.35   113.385     0 0 0 0 31
   195.000    -4.204    144.92   137.875     0 0 0 0 31
   195.000    -4.681    158.07   150.151     0 0 0 0 31
   195.000    -5.159    171.16   162.482     0 0 0 0 31
   195.000    -5.636    184.14   174.817     0 0 0 0 31
   195.000    -7.010    221.10   210.512     0 0 014 31
   195.000    -7.546    233.61   225.130     0 0 0 0141
   195.000    -8.501    255.61   251.175     0 0 0 0141
   195.000    -9.456    277.19   277.219     0 0 0 0141
   195.000   -10.411    298.36   303.264     0 0 0 0141
   195.000   -11.701    326.43   338.444     0 0 015141
   195.000   -12.320    340.00   355.143     0 0 0 0151
   195.000   -13.275    360.44   380.907     0 0 0 0151
   195.000   -15.185    399.75   432.434     0 0 0 0151
   195.000   -17.095    436.37   483.961     0 0 0 0151
   195.000   -19.004    470.45   535.461     0 0 0 0151
   195.093   -21.203    506.86   594.784     0 0 016151
   195.000   -22.824    535.21   640.105     0 0 0 0161
   195.000   -24.734    568.00   693.506     0 0 0 0161
   195.000   -26.643    599.83   746.879     0 0 0 0161
   195.000   -28.553    630.77   800.279     0 0 0 0161
   194.000   -30.000    652.79   840.735     0 0 017161
   195.000   -32.373    692.00   909.409     0 0 0 0171
   194.354   -35.256    737.41   992.841     0 0 020171
   195.000   -37.147    752.00  1054.071     0 0 0 0201
   195.000   -40.012    773.17  1146.841     0 0 0 0201
   195.000   -42.876    794.23  1239.584     0 0 0 0201
   195.000   -45.741    815.01  1332.504     0 0 0 0201
   195.000   -48.606    835.50  1425.596     0 0 0 0201
   195.000   -51.470    855.67  1518.675     0 0 0 0201
   195.000   -54.335    875.53  1611.820     0 0 0 0201
   195.000   -57.199    895.08  1704.949     0 0 0 0201
   195.000   -60.064    914.29  1798.158     0 0 0 0201
   195.000   -62.929    933.17  1891.420     0 0 0 0201
   195.000   -65.793    951.71  1984.681     0 0 0 0201
   195.000   -70.568    981.88  2140.229     0 0 0 0201
   195.000   -75.342   1011.07  2295.843     0 0 0 0201
   195.000   -80.116   1039.28  2451.545     0 0 0 0201
   195.000   -84.891   1066.48  2607.370     0 0 0 0201
   195.000   -89.665   1092.66  2763.275     0 0 0 0201
   195.000   -94.440   1117.80  2919.298     0 0 0 0201
   195.000   -99.214   1141.89  3075.386     0 0 0 0201
   195.000  -103.988   1164.90  3231.578     0 0 0 0201
   195.000  -108.763   1186.81  3387.932     0 0 0 0201
   195.000  -113.537   1207.62  3544.368     0 0 0 0201
   195.000  -118.312   1227.31  3700.953     0 0 0 0201
   195.000  -123.086   1245.88  3857.642     0 0 0 0201
   195.000  -127.860   1263.32  4014.459     0 0 0 0201
   195.000  -132.635   1279.60  4171.441     0 0 0 0201
   195.000  -137.409   1294.61  4328.543     0 0 0 0201
   195.000  -142.183   1308.23  4485.786     0 0 0 0201
   195.000  -146.839   1320.00  4639.289     0 0 023201
   195.000  -151.732   1329.79  4800.597     0 0 0 0231
   195.000  -156.507   1339.34  4958.182     0 0 0 0231
   195.000  -162.138   1150.60  5144.889     0 0 023211
   195.000  -166.055   1158.43  5275.366     0 0 0 0211
   195.000  -170.830   1167.98  5434.562     0 0 0 0211
   195.000  -175.604   1177.53  5593.899     0 0 0 0211
   195.000  -180.378   1187.08  5753.390     0 0 0 0211
   195.000  -185.153   1196.63  5913.087     0 0 0 0211
   195.000  -189.927   1201.74  6072.916     0 0 0 0211
   195.000  -194.702   1204.43  6232.981     0 0 0 0211
   195.000  -199.476   1207.11  6393.202     0 0 0 0211
   195.000  -204.250   1209.80  6553.631     0 0 0 0211
   195.000  -209.025   1212.49  6714.283     0 0 0 0211
   195.000  -213.799   1215.18  6875.093     0 0 0 0211
   195.000  -218.574   1217.87  7036.144     0 0 0 0211
   195.000  -228.122   1223.24  7358.778     0 0 0 0211
   195.000  -237.671   1228.62  7682.248     0 0 0 0211
   195.000  -247.220   1233.99  8006.529     0 0 0 0211
   195.000  -256.769   1239.37  8331.631     0 0 0 0211
   195.000  -266.317   1244.74  8657.535     0 0 0 0211
   195.000  -275.866   1250.12  8984.328     0 0 0 0211
   195.000  -285.415   1255.49  9312.005     0 0 0 0211
   195.000  -290.189   1258.18  9476.346     0 0 0 0211
