
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab23        0.233    0.767
ab26        0.265    0.735
ab29        0.298    0.702
ab33        0.331    0.669
ab36        0.363    0.637
ab39        0.396    0.604
ab42        0.429    0.571
ab46        0.461    0.539
ab49        0.494    0.506
ab52        0.527    0.473
ab55        0.559    0.441
ab59        0.592    0.408
ab62        0.625    0.375
ab65        0.657    0.343
ab66        0.662    0.338

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.890    0.110
fo92        0.923    0.077
fo95        0.955    0.045
fo96.4      0.964    0.036

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp79        0.796    0.204
sp80        0.808    0.192

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.908    0.092
Op94__0     0.000    0.941    0.059
Op94__0     0.000    0.944    0.056
Op90__3     0.033    0.875    0.089
Op94__3     0.033    0.908    0.057
Op94__3     0.033    0.911    0.054
Op90__6     0.066    0.842    0.086
Op94__6     0.066    0.875    0.055
Op94__6     0.066    0.878    0.052
Op90__9     0.100    0.808    0.083
Op94__9     0.100    0.842    0.053
Op94__9     0.100    0.845    0.050
Op90_13     0.133    0.775    0.080
Op94_13     0.133    0.808    0.051
Op94_13     0.133    0.811    0.049
Op90_16     0.161    0.747    0.077
Op94_16     0.161    0.780    0.049
Op94_16     0.161    0.783    0.047

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_5030     0.103    0.173    0.238    0.054    0.431
Gt_5031     0.103    0.173    0.238    0.088    0.397
Gt_5032     0.103    0.173    0.238    0.122    0.364
Gt_5033     0.103    0.173    0.238    0.155    0.330
Gt_5034     0.103    0.173    0.238    0.189    0.296
Gt_5035     0.103    0.173    0.238    0.223    0.263
Gt_5036     0.103    0.173    0.238    0.256    0.229
Gt_5037     0.103    0.173    0.238    0.290    0.195
Gt_5038     0.103    0.173    0.238    0.324    0.162
Gt_5039     0.103    0.173    0.238    0.357    0.128
Gt_5040     0.103    0.173    0.238    0.391    0.094
Gt_5041     0.103    0.173    0.238    0.425    0.061
Gt_5042     0.103    0.173    0.238    0.458    0.027
Gt_5043     0.103    0.173    0.238    0.485    0.000
Gt_5044     0.103    0.173    0.272    0.054    0.397
Gt_5045     0.103    0.173    0.272    0.088    0.364
Gt_5046     0.103    0.173    0.272    0.122    0.330
Gt_5047     0.103    0.173    0.272    0.155    0.296
Gt_5048     0.103    0.173    0.272    0.189    0.263
Gt_5049     0.103    0.173    0.272    0.223    0.229
Gt_5050     0.103    0.173    0.272    0.256    0.195
Gt_5051     0.103    0.173    0.272    0.290    0.162
Gt_5052     0.103    0.173    0.272    0.324    0.128
Gt_5053     0.103    0.173    0.272    0.357    0.094
Gt_5054     0.103    0.173    0.272    0.391    0.061
Gt_5055     0.103    0.173    0.272    0.425    0.027
Gt_5056     0.103    0.173    0.272    0.452    0.000
Gt_5057     0.103    0.173    0.306    0.054    0.364
Gt_5058     0.103    0.173    0.306    0.088    0.330
Gt_5059     0.103    0.173    0.306    0.122    0.296
Gt_5060     0.103    0.173    0.306    0.155    0.263
Gt_5061     0.103    0.173    0.306    0.189    0.229
Gt_5062     0.103    0.173    0.306    0.223    0.195
Gt_5063     0.103    0.173    0.306    0.256    0.162
Gt_5064     0.103    0.173    0.306    0.290    0.128
Gt_5065     0.103    0.173    0.306    0.324    0.094
Gt_5066     0.103    0.173    0.306    0.357    0.061
Gt_5067     0.103    0.173    0.306    0.391    0.027
Gt_5068     0.103    0.173    0.306    0.418    0.000
Gt_5069     0.103    0.173    0.339    0.054    0.330
Gt_5070     0.103    0.173    0.339    0.088    0.296
Gt_5071     0.103    0.173    0.339    0.122    0.263
Gt_5072     0.103    0.173    0.339    0.155    0.229
Gt_5073     0.103    0.173    0.339    0.189    0.195
Gt_5074     0.103    0.173    0.339    0.223    0.162
Gt_5075     0.103    0.173    0.339    0.256    0.128
Gt_5076     0.103    0.173    0.339    0.290    0.094
Gt_5077     0.103    0.173    0.339    0.324    0.061
Gt_5078     0.103    0.173    0.339    0.357    0.027
Gt_5079     0.103    0.173    0.339    0.384    0.000
Gt_5080     0.103    0.173    0.373    0.054    0.296
Gt_5081     0.103    0.173    0.373    0.088    0.263
Gt_5082     0.103    0.173    0.373    0.122    0.229
Gt_5083     0.103    0.173    0.373    0.155    0.195
Gt_5084     0.103    0.173    0.373    0.189    0.162
Gt_5085     0.103    0.173    0.373    0.223    0.128
Gt_5086     0.103    0.173    0.373    0.256    0.094
Gt_5087     0.103    0.173    0.373    0.290    0.061
Gt_5088     0.103    0.173    0.373    0.324    0.027
Gt_5089     0.103    0.173    0.373    0.351    0.000
Gt_5090     0.103    0.173    0.407    0.054    0.263
Gt_5091     0.103    0.173    0.407    0.088    0.229
Gt_5092     0.103    0.173    0.407    0.122    0.195
Gt_5093     0.103    0.173    0.407    0.155    0.162
Gt_5094     0.103    0.173    0.407    0.189    0.128
Gt_5095     0.103    0.173    0.407    0.223    0.094
Gt_5096     0.103    0.173    0.407    0.256    0.061
Gt_5097     0.103    0.173    0.407    0.290    0.027
Gt_5098     0.103    0.173    0.407    0.317    0.000
Gt_5099     0.103    0.173    0.440    0.054    0.229
Gt_5100     0.103    0.173    0.440    0.088    0.195
Gt_5101     0.103    0.173    0.440    0.122    0.162
Gt_5102     0.103    0.173    0.440    0.155    0.128
Gt_5103     0.103    0.173    0.440    0.189    0.094
Gt_5104     0.103    0.173    0.440    0.223    0.061
Gt_5105     0.103    0.173    0.440    0.256    0.027
Gt_5106     0.103    0.173    0.440    0.283    0.000
Gt_5107     0.103    0.173    0.474    0.054    0.195
Gt_5108     0.103    0.173    0.474    0.088    0.162
Gt_5109     0.103    0.173    0.474    0.122    0.128
Gt_5110     0.103    0.173    0.474    0.155    0.094
Gt_5111     0.103    0.173    0.474    0.189    0.061
Gt_5112     0.103    0.173    0.474    0.223    0.027
Gt_5113     0.103    0.173    0.474    0.250    0.000
Gt_5114     0.103    0.173    0.508    0.054    0.162
Gt_5115     0.103    0.173    0.508    0.088    0.128
Gt_5116     0.103    0.173    0.508    0.122    0.094
Gt_5117     0.103    0.173    0.508    0.155    0.061
Gt_5118     0.103    0.173    0.508    0.189    0.027
Gt_5119     0.103    0.173    0.508    0.216    0.000
Gt_5120     0.103    0.173    0.541    0.054    0.128
Gt_5121     0.103    0.173    0.541    0.088    0.094
Gt_5122     0.103    0.173    0.541    0.122    0.061
Gt_5123     0.103    0.173    0.541    0.155    0.027
Gt_5124     0.103    0.173    0.541    0.182    0.000
Gt_5125     0.103    0.173    0.575    0.054    0.094
Gt_5126     0.103    0.173    0.575    0.088    0.061
Gt_5127     0.103    0.173    0.575    0.122    0.027
Gt_5128     0.103    0.173    0.575    0.149    0.000
Gt_5129     0.103    0.173    0.609    0.054    0.061
Gt_5130     0.103    0.173    0.609    0.088    0.027
Gt_5131     0.103    0.173    0.609    0.115    0.000
Gt_5132     0.103    0.173    0.642    0.054    0.027
Gt_5133     0.103    0.173    0.642    0.081    0.000
Gt_5134     0.103    0.173    0.669    0.054    0.000
Gt_5135     0.103    0.207    0.036    0.054    0.599
Gt_5136     0.103    0.207    0.036    0.088    0.566
Gt_5137     0.103    0.207    0.036    0.122    0.532
Gt_5138     0.103    0.207    0.036    0.155    0.498
Gt_5139     0.103    0.207    0.036    0.189    0.465
Gt_5140     0.103    0.207    0.036    0.223    0.431
Gt_5141     0.103    0.207    0.036    0.256    0.397
Gt_5142     0.103    0.207    0.036    0.290    0.364
Gt_5143     0.103    0.207    0.036    0.324    0.330
Gt_5144     0.103    0.207    0.036    0.357    0.296
Gt_5145     0.103    0.207    0.036    0.391    0.263
Gt_5146     0.103    0.207    0.036    0.425    0.229
Gt_5147     0.103    0.207    0.036    0.458    0.195
Gt_5148     0.103    0.207    0.036    0.492    0.162
Gt_5149     0.103    0.207    0.036    0.526    0.128
Gt_5150     0.103    0.207    0.036    0.559    0.094
Gt_5151     0.103    0.207    0.036    0.593    0.061
Gt_5152     0.103    0.207    0.036    0.627    0.027
Gt_5153     0.103    0.207    0.036    0.654    0.000
Gt_5154     0.103    0.207    0.070    0.054    0.566
Gt_5155     0.103    0.207    0.070    0.088    0.532
Gt_5156     0.103    0.207    0.070    0.122    0.498
Gt_5157     0.103    0.207    0.070    0.155    0.465
Gt_5158     0.103    0.207    0.070    0.189    0.431
Gt_5159     0.103    0.207    0.070    0.223    0.397
Gt_5160     0.103    0.207    0.070    0.256    0.364
Gt_5161     0.103    0.207    0.070    0.290    0.330
Gt_5162     0.103    0.207    0.070    0.324    0.296
Gt_5163     0.103    0.207    0.070    0.357    0.263
Gt_5164     0.103    0.207    0.070    0.391    0.229
Gt_5165     0.103    0.207    0.070    0.425    0.195
Gt_5166     0.103    0.207    0.070    0.458    0.162
Gt_5167     0.103    0.207    0.070    0.492    0.128
Gt_5168     0.103    0.207    0.070    0.526    0.094
Gt_5169     0.103    0.207    0.070    0.559    0.061
Gt_5170     0.103    0.207    0.070    0.593    0.027
Gt_5171     0.103    0.207    0.070    0.620    0.000
Gt_5172     0.103    0.207    0.104    0.054    0.532
Gt_5173     0.103    0.207    0.104    0.088    0.498
Gt_5174     0.103    0.207    0.104    0.122    0.465
Gt_5175     0.103    0.207    0.104    0.155    0.431
Gt_5176     0.103    0.207    0.104    0.189    0.397
Gt_5177     0.103    0.207    0.104    0.223    0.364
Gt_5178     0.103    0.207    0.104    0.256    0.330
Gt_5179     0.103    0.207    0.104    0.290    0.296
Gt_5180     0.103    0.207    0.104    0.324    0.263
Gt_5181     0.103    0.207    0.104    0.357    0.229
Gt_5182     0.103    0.207    0.104    0.391    0.195
Gt_5183     0.103    0.207    0.104    0.425    0.162
Gt_5184     0.103    0.207    0.104    0.458    0.128
Gt_5185     0.103    0.207    0.104    0.492    0.094
Gt_5186     0.103    0.207    0.104    0.526    0.061
Gt_5187     0.103    0.207    0.104    0.559    0.027
Gt_5188     0.103    0.207    0.104    0.586    0.000
Gt_5189     0.103    0.207    0.137    0.054    0.498
Gt_5190     0.103    0.207    0.137    0.088    0.465
Gt_5191     0.103    0.207    0.137    0.122    0.431
Gt_5192     0.103    0.207    0.137    0.155    0.397
Gt_5193     0.103    0.207    0.137    0.189    0.364
Gt_5194     0.103    0.207    0.137    0.223    0.330
Gt_5195     0.103    0.207    0.137    0.256    0.296
Gt_5196     0.103    0.207    0.137    0.290    0.263
Gt_5197     0.103    0.207    0.137    0.324    0.229
Gt_5198     0.103    0.207    0.137    0.357    0.195
Gt_5199     0.103    0.207    0.137    0.391    0.162
Gt_5200     0.103    0.207    0.137    0.425    0.128
Gt_5201     0.103    0.207    0.137    0.458    0.094
Gt_5202     0.103    0.207    0.137    0.492    0.061
Gt_5203     0.103    0.207    0.137    0.526    0.027
Gt_5204     0.103    0.207    0.137    0.553    0.000
Gt_5205     0.103    0.207    0.171    0.054    0.465
Gt_5206     0.103    0.207    0.171    0.088    0.431
Gt_5207     0.103    0.207    0.171    0.122    0.397
Gt_5208     0.103    0.207    0.171    0.155    0.364
Gt_5209     0.103    0.207    0.171    0.189    0.330
Gt_5210     0.103    0.207    0.171    0.223    0.296
Gt_5211     0.103    0.207    0.171    0.256    0.263
Gt_5212     0.103    0.207    0.171    0.290    0.229
Gt_5213     0.103    0.207    0.171    0.324    0.195
Gt_5214     0.103    0.207    0.171    0.357    0.162
Gt_5215     0.103    0.207    0.171    0.391    0.128
Gt_5216     0.103    0.207    0.171    0.425    0.094
Gt_5217     0.103    0.207    0.171    0.458    0.061
Gt_5218     0.103    0.207    0.171    0.492    0.027
Gt_5219     0.103    0.207    0.171    0.519    0.000
Gt_5220     0.103    0.207    0.205    0.054    0.431
Gt_5221     0.103    0.207    0.205    0.088    0.397
Gt_5222     0.103    0.207    0.205    0.122    0.364
Gt_5223     0.103    0.207    0.205    0.155    0.330
Gt_5224     0.103    0.207    0.205    0.189    0.296
Gt_5225     0.103    0.207    0.205    0.223    0.263
Gt_5226     0.103    0.207    0.205    0.256    0.229
Gt_5227     0.103    0.207    0.205    0.290    0.195
Gt_5228     0.103    0.207    0.205    0.324    0.162
Gt_5229     0.103    0.207    0.205    0.357    0.128
Gt_5230     0.103    0.207    0.205    0.391    0.094
Gt_5231     0.103    0.207    0.205    0.425    0.061
Gt_5232     0.103    0.207    0.205    0.458    0.027
Gt_5233     0.103    0.207    0.205    0.485    0.000
Gt_5234     0.103    0.207    0.238    0.054    0.397
Gt_5235     0.103    0.207    0.238    0.088    0.364
Gt_5236     0.103    0.207    0.238    0.122    0.330
Gt_5237     0.103    0.207    0.238    0.155    0.296
Gt_5238     0.103    0.207    0.238    0.189    0.263
Gt_5239     0.103    0.207    0.238    0.223    0.229
Gt_5240     0.103    0.207    0.238    0.256    0.195
Gt_5241     0.103    0.207    0.238    0.290    0.162
Gt_5242     0.103    0.207    0.238    0.324    0.128
Gt_5243     0.103    0.207    0.238    0.357    0.094
Gt_5244     0.103    0.207    0.238    0.391    0.061
Gt_5245     0.103    0.207    0.238    0.425    0.027
Gt_5246     0.103    0.207    0.238    0.452    0.000
Gt_5247     0.103    0.207    0.272    0.054    0.364
Gt_5248     0.103    0.207    0.272    0.088    0.330
Gt_5249     0.103    0.207    0.272    0.122    0.296
Gt_5250     0.103    0.207    0.272    0.155    0.263
Gt_5251     0.103    0.207    0.272    0.189    0.229
Gt_5252     0.103    0.207    0.272    0.223    0.195
Gt_5253     0.103    0.207    0.272    0.256    0.162
Gt_5254     0.103    0.207    0.272    0.290    0.128
Gt_5255     0.103    0.207    0.272    0.324    0.094
Gt_5256     0.103    0.207    0.272    0.357    0.061
Gt_5257     0.103    0.207    0.272    0.391    0.027
Gt_5258     0.103    0.207    0.272    0.418    0.000
Gt_5259     0.103    0.207    0.306    0.054    0.330
Gt_5260     0.103    0.207    0.306    0.088    0.296
Gt_5261     0.103    0.207    0.306    0.122    0.263
Gt_5262     0.103    0.207    0.306    0.155    0.229
Gt_5263     0.103    0.207    0.306    0.189    0.195
Gt_5264     0.103    0.207    0.306    0.223    0.162
Gt_5265     0.103    0.207    0.306    0.256    0.128
Gt_5266     0.103    0.207    0.306    0.290    0.094
Gt_5267     0.103    0.207    0.306    0.324    0.061
Gt_5268     0.103    0.207    0.306    0.357    0.027
Gt_5269     0.103    0.207    0.306    0.384    0.000
Gt_5270     0.103    0.207    0.339    0.054    0.296
Gt_5271     0.103    0.207    0.339    0.088    0.263
Gt_5272     0.103    0.207    0.339    0.122    0.229
Gt_5273     0.103    0.207    0.339    0.155    0.195
Gt_5274     0.103    0.207    0.339    0.189    0.162
Gt_5275     0.103    0.207    0.339    0.223    0.128
Gt_5276     0.103    0.207    0.339    0.256    0.094
Gt_5277     0.103    0.207    0.339    0.290    0.061
Gt_5278     0.103    0.207    0.339    0.324    0.027
Gt_5279     0.103    0.207    0.339    0.351    0.000
Gt_5280     0.103    0.207    0.373    0.054    0.263
Gt_5281     0.103    0.207    0.373    0.088    0.229
Gt_5282     0.103    0.207    0.373    0.122    0.195
Gt_5283     0.103    0.207    0.373    0.155    0.162
Gt_5284     0.103    0.207    0.373    0.189    0.128
Gt_5285     0.103    0.207    0.373    0.223    0.094
Gt_5286     0.103    0.207    0.373    0.256    0.061
Gt_5287     0.103    0.207    0.373    0.290    0.027
Gt_5288     0.103    0.207    0.373    0.317    0.000
Gt_5289     0.103    0.207    0.407    0.054    0.229
Gt_5290     0.103    0.207    0.407    0.088    0.195
Gt_5291     0.103    0.207    0.407    0.122    0.162
Gt_5292     0.103    0.207    0.407    0.155    0.128
Gt_5293     0.103    0.207    0.407    0.189    0.094
Gt_5294     0.103    0.207    0.407    0.223    0.061
Gt_5295     0.103    0.207    0.407    0.256    0.027
Gt_5296     0.103    0.207    0.407    0.283    0.000
Gt_5297     0.103    0.207    0.440    0.054    0.195
Gt_5298     0.103    0.207    0.440    0.088    0.162
Gt_5299     0.103    0.207    0.440    0.122    0.128
Gt_5300     0.103    0.207    0.440    0.155    0.094
Gt_5301     0.103    0.207    0.440    0.189    0.061
Gt_5302     0.103    0.207    0.440    0.223    0.027
Gt_5303     0.103    0.207    0.440    0.250    0.000
Gt_5304     0.103    0.207    0.474    0.054    0.162
Gt_5305     0.103    0.207    0.474    0.088    0.128
Gt_5306     0.103    0.207    0.474    0.122    0.094
Gt_5307     0.103    0.207    0.474    0.155    0.061
Gt_5308     0.103    0.207    0.474    0.189    0.027
Gt_5309     0.103    0.207    0.474    0.216    0.000
Gt_5310     0.103    0.207    0.508    0.054    0.128
Gt_5311     0.103    0.207    0.508    0.088    0.094
Gt_5312     0.103    0.207    0.508    0.122    0.061
Gt_5313     0.103    0.207    0.508    0.155    0.027
Gt_5314     0.103    0.207    0.508    0.182    0.000
Gt_5315     0.103    0.207    0.541    0.054    0.094
Gt_5316     0.103    0.207    0.541    0.088    0.061
Gt_5317     0.103    0.207    0.541    0.122    0.027
Gt_5318     0.103    0.207    0.541    0.149    0.000
Gt_5319     0.103    0.207    0.575    0.054    0.061
Gt_5320     0.103    0.207    0.575    0.088    0.027
Gt_5321     0.103    0.207    0.575    0.115    0.000
Gt_5322     0.103    0.207    0.609    0.054    0.027
Gt_5323     0.103    0.207    0.609    0.081    0.000
Gt_5324     0.103    0.207    0.636    0.054    0.000
Gt_5325     0.103    0.231    0.036    0.054    0.575
Gt_5326     0.103    0.231    0.036    0.088    0.541
Gt_5327     0.103    0.231    0.036    0.122    0.508
Gt_5328     0.103    0.231    0.036    0.155    0.474
Gt_5329     0.103    0.231    0.036    0.189    0.440
Gt_5330     0.103    0.231    0.036    0.223    0.407
Gt_5331     0.103    0.231    0.036    0.256    0.373
Gt_5332     0.103    0.231    0.036    0.290    0.339
Gt_5333     0.103    0.231    0.036    0.324    0.306
Gt_5334     0.103    0.231    0.036    0.357    0.272
Gt_5335     0.103    0.231    0.036    0.391    0.238
Gt_5336     0.103    0.231    0.036    0.425    0.205
Gt_5337     0.103    0.231    0.036    0.458    0.171
Gt_5338     0.103    0.231    0.036    0.492    0.137
Gt_5339     0.103    0.231    0.036    0.526    0.104
Gt_5340     0.103    0.231    0.036    0.559    0.070
Gt_5341     0.103    0.231    0.036    0.593    0.036
Gt_5342     0.103    0.231    0.036    0.627    0.003
Gt_5343     0.103    0.231    0.036    0.629    0.000
Gt_5344     0.103    0.231    0.070    0.054    0.541
Gt_5345     0.103    0.231    0.070    0.088    0.508
Gt_5346     0.103    0.231    0.070    0.122    0.474
Gt_5347     0.103    0.231    0.070    0.155    0.440
Gt_5348     0.103    0.231    0.070    0.189    0.407
Gt_5349     0.103    0.231    0.070    0.223    0.373
Gt_5350     0.103    0.231    0.070    0.256    0.339
Gt_5351     0.103    0.231    0.070    0.290    0.306
Gt_5352     0.103    0.231    0.070    0.324    0.272
Gt_5353     0.103    0.231    0.070    0.357    0.238
Gt_5354     0.103    0.231    0.070    0.391    0.205
Gt_5355     0.103    0.231    0.070    0.425    0.171
Gt_5356     0.103    0.231    0.070    0.458    0.137
Gt_5357     0.103    0.231    0.070    0.492    0.104
Gt_5358     0.103    0.231    0.070    0.526    0.070
Gt_5359     0.103    0.231    0.070    0.559    0.036
Gt_5360     0.103    0.231    0.070    0.593    0.003
Gt_5361     0.103    0.231    0.070    0.596    0.000
Gt_5362     0.103    0.231    0.104    0.054    0.508
Gt_5363     0.103    0.231    0.104    0.088    0.474
Gt_5364     0.103    0.231    0.104    0.122    0.440
Gt_5365     0.103    0.231    0.104    0.155    0.407
Gt_5366     0.103    0.231    0.104    0.189    0.373
Gt_5367     0.103    0.231    0.104    0.223    0.339
Gt_5368     0.103    0.231    0.104    0.256    0.306
Gt_5369     0.103    0.231    0.104    0.290    0.272
Gt_5370     0.103    0.231    0.104    0.324    0.238
Gt_5371     0.103    0.231    0.104    0.357    0.205
Gt_5372     0.103    0.231    0.104    0.391    0.171
Gt_5373     0.103    0.231    0.104    0.425    0.137
Gt_5374     0.103    0.231    0.104    0.458    0.104
Gt_5375     0.103    0.231    0.104    0.492    0.070
Gt_5376     0.103    0.231    0.104    0.526    0.036
Gt_5377     0.103    0.231    0.104    0.559    0.003
Gt_5378     0.103    0.231    0.104    0.562    0.000
Gt_5379     0.103    0.231    0.137    0.054    0.474
Gt_5380     0.103    0.231    0.137    0.088    0.440
Gt_5381     0.103    0.231    0.137    0.122    0.407
Gt_5382     0.103    0.231    0.137    0.155    0.373
Gt_5383     0.103    0.231    0.137    0.189    0.339
Gt_5384     0.103    0.231    0.137    0.223    0.306
Gt_5385     0.103    0.231    0.137    0.256    0.272
Gt_5386     0.103    0.231    0.137    0.290    0.238
Gt_5387     0.103    0.231    0.137    0.324    0.205
Gt_5388     0.103    0.231    0.137    0.357    0.171
Gt_5389     0.103    0.231    0.137    0.391    0.137
Gt_5390     0.103    0.231    0.137    0.425    0.104
Gt_5391     0.103    0.231    0.137    0.458    0.070
Gt_5392     0.103    0.231    0.137    0.492    0.036
Gt_5393     0.103    0.231    0.137    0.526    0.003
Gt_5394     0.103    0.231    0.137    0.528    0.000
Gt_5395     0.103    0.231    0.171    0.054    0.440
Gt_5396     0.103    0.231    0.171    0.088    0.407
Gt_5397     0.103    0.231    0.171    0.122    0.373
Gt_5398     0.103    0.231    0.171    0.155    0.339
Gt_5399     0.103    0.231    0.171    0.189    0.306
Gt_5400     0.103    0.231    0.171    0.223    0.272
Gt_5401     0.103    0.231    0.171    0.256    0.238
Gt_5402     0.103    0.231    0.171    0.290    0.205
Gt_5403     0.103    0.231    0.171    0.324    0.171
Gt_5404     0.103    0.231    0.171    0.357    0.137
Gt_5405     0.103    0.231    0.171    0.391    0.104
Gt_5406     0.103    0.231    0.171    0.425    0.070
Gt_5407     0.103    0.231    0.171    0.458    0.036
Gt_5408     0.103    0.231    0.171    0.492    0.003
Gt_5409     0.103    0.231    0.171    0.495    0.000
Gt_5410     0.103    0.231    0.205    0.054    0.407
Gt_5411     0.103    0.231    0.205    0.088    0.373
Gt_5412     0.103    0.231    0.205    0.122    0.339
Gt_5413     0.103    0.231    0.205    0.155    0.306
Gt_5414     0.103    0.231    0.205    0.189    0.272
Gt_5415     0.103    0.231    0.205    0.223    0.238
Gt_5416     0.103    0.231    0.205    0.256    0.205
Gt_5417     0.103    0.231    0.205    0.290    0.171
Gt_5418     0.103    0.231    0.205    0.324    0.137
Gt_5419     0.103    0.231    0.205    0.357    0.104
Gt_5420     0.103    0.231    0.205    0.391    0.070
Gt_5421     0.103    0.231    0.205    0.425    0.036
Gt_5422     0.103    0.231    0.205    0.458    0.003
Gt_5423     0.103    0.231    0.205    0.461    0.000
Gt_5424     0.103    0.231    0.238    0.054    0.373
Gt_5425     0.103    0.231    0.238    0.088    0.339
Gt_5426     0.103    0.231    0.238    0.122    0.306
Gt_5427     0.103    0.231    0.238    0.155    0.272
Gt_5428     0.103    0.231    0.238    0.189    0.238
Gt_5429     0.103    0.231    0.238    0.223    0.205
Gt_5430     0.103    0.231    0.238    0.256    0.171
Gt_5431     0.103    0.231    0.238    0.290    0.137
Gt_5432     0.103    0.231    0.238    0.324    0.104
Gt_5433     0.103    0.231    0.238    0.357    0.070
Gt_5434     0.103    0.231    0.238    0.391    0.036
Gt_5435     0.103    0.231    0.238    0.425    0.003
Gt_5436     0.103    0.231    0.238    0.427    0.000
Gt_5437     0.103    0.231    0.272    0.054    0.339
Gt_5438     0.103    0.231    0.272    0.088    0.306
Gt_5439     0.103    0.231    0.272    0.122    0.272
Gt_5440     0.103    0.231    0.272    0.155    0.238
Gt_5441     0.103    0.231    0.272    0.189    0.205
Gt_5442     0.103    0.231    0.272    0.223    0.171
Gt_5443     0.103    0.231    0.272    0.256    0.137
Gt_5444     0.103    0.231    0.272    0.290    0.104
Gt_5445     0.103    0.231    0.272    0.324    0.070
Gt_5446     0.103    0.231    0.272    0.357    0.036
Gt_5447     0.103    0.231    0.272    0.391    0.003
Gt_5448     0.103    0.231    0.272    0.394    0.000
Gt_5449     0.103    0.231    0.306    0.054    0.306
Gt_5450     0.103    0.231    0.306    0.088    0.272
Gt_5451     0.103    0.231    0.306    0.122    0.238
Gt_5452     0.103    0.231    0.306    0.155    0.205
Gt_5453     0.103    0.231    0.306    0.189    0.171
Gt_5454     0.103    0.231    0.306    0.223    0.137
Gt_5455     0.103    0.231    0.306    0.256    0.104
Gt_5456     0.103    0.231    0.306    0.290    0.070
Gt_5457     0.103    0.231    0.306    0.324    0.036
Gt_5458     0.103    0.231    0.306    0.357    0.003
Gt_5459     0.103    0.231    0.306    0.360    0.000
Gt_5460     0.103    0.231    0.339    0.054    0.272
Gt_5461     0.103    0.231    0.339    0.088    0.238
Gt_5462     0.103    0.231    0.339    0.122    0.205
Gt_5463     0.103    0.231    0.339    0.155    0.171
Gt_5464     0.103    0.231    0.339    0.189    0.137
Gt_5465     0.103    0.231    0.339    0.223    0.104
Gt_5466     0.103    0.231    0.339    0.256    0.070
Gt_5467     0.103    0.231    0.339    0.290    0.036
Gt_5468     0.103    0.231    0.339    0.324    0.003
Gt_5469     0.103    0.231    0.339    0.326    0.000
Gt_5470     0.103    0.231    0.373    0.054    0.238
Gt_5471     0.103    0.231    0.373    0.088    0.205
Gt_5472     0.103    0.231    0.373    0.122    0.171
Gt_5473     0.103    0.231    0.373    0.155    0.137
Gt_5474     0.103    0.231    0.373    0.189    0.104
Gt_5475     0.103    0.231    0.373    0.223    0.070
Gt_5476     0.103    0.231    0.373    0.256    0.036
Gt_5477     0.103    0.231    0.373    0.290    0.003
Gt_5478     0.103    0.231    0.373    0.293    0.000
Gt_5479     0.103    0.231    0.407    0.054    0.205
Gt_5480     0.103    0.231    0.407    0.088    0.171
Gt_5481     0.103    0.231    0.407    0.122    0.137
Gt_5482     0.103    0.231    0.407    0.155    0.104
Gt_5483     0.103    0.231    0.407    0.189    0.070
Gt_5484     0.103    0.231    0.407    0.223    0.036
Gt_5485     0.103    0.231    0.407    0.256    0.003
Gt_5486     0.103    0.231    0.407    0.259    0.000
Gt_5487     0.103    0.231    0.440    0.054    0.171
Gt_5488     0.103    0.231    0.440    0.088    0.137
Gt_5489     0.103    0.231    0.440    0.122    0.104
Gt_5490     0.103    0.231    0.440    0.155    0.070
Gt_5491     0.103    0.231    0.440    0.189    0.036
Gt_5492     0.103    0.231    0.440    0.223    0.003
Gt_5493     0.103    0.231    0.440    0.225    0.000
Gt_5494     0.103    0.231    0.474    0.054    0.137
Gt_5495     0.103    0.231    0.474    0.088    0.104
Gt_5496     0.103    0.231    0.474    0.122    0.070
Gt_5497     0.103    0.231    0.474    0.155    0.036
Gt_5498     0.103    0.231    0.474    0.189    0.003
Gt_5499     0.103    0.231    0.474    0.192    0.000
Gt_5500     0.103    0.231    0.508    0.054    0.104
Gt_5501     0.103    0.231    0.508    0.088    0.070
Gt_5502     0.103    0.231    0.508    0.122    0.036
Gt_5503     0.103    0.231    0.508    0.155    0.003
Gt_5504     0.103    0.231    0.508    0.158    0.000
Gt_5505     0.103    0.231    0.541    0.054    0.070
Gt_5506     0.103    0.231    0.541    0.088    0.036
Gt_5507     0.103    0.231    0.541    0.122    0.003
Gt_5508     0.103    0.231    0.541    0.124    0.000
Gt_5509     0.103    0.231    0.575    0.054    0.036
Gt_5510     0.103    0.231    0.575    0.088    0.003
Gt_5511     0.103    0.231    0.575    0.091    0.000
Gt_5512     0.103    0.231    0.609    0.054    0.003
Gt_5513     0.103    0.231    0.609    0.057    0.000
Gt_5514     0.103    0.231    0.611    0.054    0.000
Gt_5515     0.106    0.072    0.036    0.054    0.731
Gt_5516     0.106    0.072    0.036    0.088    0.698
